"","description","costA","costB","ward","program","year","cost"
"1174","ON N SACRAMENTO AVE FROM W ALTGELD ST (2499 N) TO N WILLETTS CT (2520 N) 0.00 ","2,820.00",NA,"32","Curb & Gutter Menu",2015,2820
"1175","ON W PALMER BLVD FROM N WHIPPLE ST (3050 W) TO N ALBANY AVE (3100 W) 0.00 ","123,850.00",NA,"32","Curb & Gutter Menu",2015,123850
"1176","N SACRAMENTO AVE & W SCHUBERT AVE 1.00 ","600.00",NA,"32","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1177","","600.00",NA,"32","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1178","2350 W LYNDALE ST 0.00 ","6,632.00",NA,"32","Sidewalk Menu",2015,6632
"1179","2011 W BELMONT AVE 0.00 ","3,656.00",NA,"32","Sidewalk Menu",2015,3656
"1180","ON W WELLINGTON AVE FROM N LEAVITT ST (2200 W) TO N OAKLEY AVE (2300 W) 1.00 ","32,019.00",NA,"32","Street Resurfacing Menu",2015,32019
"1181","ON N KEDZIE BLVD FROM W FULLERTON AVE (2400 N) TO W ALTGELD ST (2500 N) 1.00 ","29,160.00",NA,"32","Street Resurfacing Menu",2015,29160
"1182","ON N LEAVITT ST FROM W MELROSE ST (3230 N) TO W SCHOOL ST (3300 N) 1.00 ","15,850.00",NA,"32","Street Resurfacing Menu",2015,15850
"1183","ON N ALBANY AVE FROM W SCHUBERT AVE (2700 N) TO W DIVERSEY AVE (2800 N) 1.00 ","59,960.00",NA,"32","Street Resurfacing Menu",2015,59960
"1184","ON N ALBANY AVE FROM W ARMITAGE AVE (2000 N) TO W PALMER BLVD (2200 N) 2.00 ","121,441.00",NA,"32","Street Resurfacing Menu",2015,121441
"1185","ON N MARSHFIELD AVE FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE 1.00 ","67,312.00",NA,"32","Street Resurfacing Menu",2015,67312
"1186","ON W BELDEN AVE FROM N SPAULDING AVE (3300 W) TO N SAWYER AVE (3240 W) 1.00 ","43,879.00",NA,"32","Street Resurfacing Menu",2015,43879
"1187","ON N SOUTHPORT AVE FROM W WRIGHTWOOD AVE (2600 N) TO W DIVERSEY PKWY 1.00 ","76,104.00",NA,"32","Street Resurfacing Menu",2015,76104
"1188","ON W HOMER ST FROM N LEAVITT ST (2200 W) TO N OAKLEY AVE (2300 W) 1.00 ","63,914.00",NA,"32","Street Resurfacing Menu",2015,63914
"1189","ON N HOYNE AVE FROM W WABANSIA AVE (1700 N) TO W ST PAUL AVE (1730 N) 1.00 ","24,540.00",NA,"32","Street Resurfacing Menu",2015,24540
"1190","ON N SAWYER AVE FROM W PALMER ST (2200 N) TO W FULLERTON AVE (2400 N) 2.00 ","133,150.00",NA,"32","Street Resurfacing Menu",2015,133150
"1191","ON W LYNDALE ST FROM N HAMILTON AVE (2130 W) TO N LEAVITT ST (2200 W) 1.00 ","23,688.00",NA,"32","Street Resurfacing Menu",2015,23688
"1192","ON W SHAKESPEARE AVE FROM N DAMEN AVE (2000 W) TO N HOYNE AVE (2100 W) 1.00 ","62,797.00",NA,"32","Street Resurfacing Menu",2015,62797
"1193","ON W WABANSIA AVE FROM N PAULINA ST (1700 W) TO N HERMITAGE AVE (1730 W) 1.00 ","42,425.00",NA,"32","Street Resurfacing Menu",2015,42425
"1194","ON W SCHUBERT AVE FROM N FRANCISCO AVE (2900 W) TO N SACRAMENTO AVE 2.00 ","41,917.00",NA,"32","Street Resurfacing Menu",2015,41917
"1195","ON N FRANCISCO AVE FROM W LOGAN BLVD N (2600 N) TO W DIVERSEY AVE (2800 N) 2.00 ","131,969.00",NA,"32","Street Resurfacing Menu",2015,131969
"1196","ON N OAKLEY AVE FROM N MILWAUKEE AVE (1860 N) TO N WILMOT AVE (1910 N) 1.00 ","45,785.00",NA,"32","Street Resurfacing Menu",2015,45785
"1197","ON N WOOD ST FROM W CORTLAND ST (1900 N) TO W ARMITAGE AVE (2000 N) 2.00 ","3,700.00",NA,"32","Street Speed Hump Menu",2015,3700
"1198","ON N OAKLEY AVE FROM W WELLINGTON AVE (3000 N) TO N CLYBOURN AVE (3100 1.00 ","1,850.00",NA,"32","Street Speed Hump Menu",2015,1850
"1199","2200 N OAKLEY AVE Holstein Park Field House - ","150,000.00",NA,"32","Chicago Park District",2015,150000
"1200","ON W BELLE PLAINE AVE FROM 3312 W TO N SPAULDING AVE (3300 W) 1.00 ","9,386.00",NA,"33","Alley Apron Menu",2015,9386
"1201","ON N SACRAMENTO AVE FROM 3124 N TO W NELSON ST (3102 N) 1.00 ","8,620.00",NA,"33","Alley Apron Menu",2015,8620
"1202","ON N RICHMOND ST FROM 4431 N TO W MONTROSE AVE (4400 N) 1.00 ","12,154.00",NA,"33","Alley Apron Menu",2015,12154
"1203","ON W GEORGE ST FROM N KEDZIE AVE (3200 W) TO N TROY ST (3130 W) ","7,096.00",NA,"33","Alley Apron Menu",2015,7096
"1204","N TROY ST & W ARGYLE ST&N ALBANY AVE & W CARMEN AVE 1.00 ","32,718.00",NA,"33","Alley Resurfacing Menu",2015,32718
"1205","N TROY ST & W IRVING PARK RD&N KEDZIE AVE & W BYRON ST 1.00 ","18,544.00",NA,"33","Alley Resurfacing Menu",2015,18544
"1206","N CHRISTIANA AVE & W MONTROSE AVE&N SPAULDING AVE & W SUNNYSIDE AVE 1.00 ","45,286.00",NA,"33","Alley Resurfacing Menu",2015,45286
"1207","N FRANCISCO AVE & N ELSTON AVE&W BELMONT AVE & N ELSTON AVE 1.00 ","13,282.00",NA,"33","Alley Resurfacing Menu",2015,13282
"1208","N SACRAMENTO AVE & W WAVELAND AVE&N RICHMOND ST & W GRACE ST 1.00 ","38,078.00",NA,"33","Alley Resurfacing Menu",2015,38078
"1209","W NELSON ST & N FRANCISCO AVE&W WELLINGTON AVE & N SACRAMENTO AVE 1.00 ","45,516.00",NA,"33","Alley Resurfacing Menu",2015,45516
"1210","N ST LOUIS AVE & W WILSON AVE&N DRAKE AVE & W LELAND AVE 1.00 ","32,565.00",NA,"33","Alley Resurfacing Menu",2015,32565
"1211","W EASTWOOD AVE & N FRANCISCO AVE&W WILSON AVE & N SACRAMENTO AVE 1.00 ","36,855.00",NA,"33","Alley Resurfacing Menu",2015,36855
"1212","N KEDZIE AVE & W ADDISON ST&N TROY ST & W WAVELAND AVE 1.00 ","48,532.00",NA,"33","Alley Resurfacing Menu",2015,48532
"1213","N SACRAMENTO AVE & W IRVING PARK RD&N WHIPPLE ST & W BELLE PLAINE AVE 1.00 ","46,738.00",NA,"33","Alley Resurfacing Menu",2015,46738
"1214","W FLETCHER ST & N FRANCISCO AVE&W BELMONT AVE & N CALIFORNIA AVE 1.00 ","44,441.00",NA,"33","Alley Resurfacing Menu",2015,44441
"1215","N SAWYER AVE & W ARGYLE ST&N KEDZIE AVE & W AINSLIE ST 1.00 ","41,420.00",NA,"33","Alley Resurfacing Menu",2015,41420
"1216","N ALBANY AVE & W CORNELIA AVE&N WHIPPLE ST & W ADDISON ST 1.00 ","48,521.00",NA,"33","Alley Resurfacing Menu",2015,48521
"1217","N FRANCISCO AVE & W BERTEAU AVE&N RICHMOND ST & W CULLOM AVE 1.00 ","42,928.00",NA,"33","Alley Resurfacing Menu",2015,42928
"1218","N DRAKE AVE & W LELAND AVE&N CENTRAL PARK AVE & W WILSON AVE 1.00 ","1,400.00",NA,"33","Alley Speed Hump Menu",2015,1400
"1219","W MONTROSE AVE & N TROY ST&W CULLOM AVE & N ALBANY AVE 2.00 ","2,100.00",NA,"33","Alley Speed Hump Menu",2015,2100
"1220","ON N MOZART ST FROM W IRVING PARK RD (4000 N) TO W BELLE PLAINE AVE (4100 0.00 ","1,771.00",NA,"33","Curb & Gutter Menu",2015,1771
"1221","ON N ST LOUIS AVE FROM W LELAND AVE (4700 N) TO W WILSON AVE (4600 N) 0.00 ","10,404.00",NA,"33","Curb & Gutter Menu",2015,10404
"1222","N CALIFORNIA AVE & W WELLINGTON AVE 1.00 ","600.00",NA,"33","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1223","N FRANCISCO AVE & W MONTROSE AVE 1.00 ","600.00",NA,"33","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1224","W MONTROSE AVE & N ALBANY AVE 3.00 ","1,200.00",NA,"33","In-Road ""State Law Stop For Pedestrians"" Signs",2015,1200
"1225","N KEDZIE AVE & W SUNNYSIDE AVE 1.00 ","600.00",NA,"33","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1226","3419 W LAWRENCE AVE 1.00 ","3,500.00",NA,"33","Miscellaneous CDOT Projects",2015,3500
"1227","ON S SAWYER AVE FROM W GRACE ST (3800 N) TO W WAVELAND AVE (3700 N) 0.00 ","3,192.00",NA,"33","Sidewalk Menu",2015,3192
"1228","4325 N FRANCISCO AVE 0.00 ","1,597.00",NA,"33","Sidewalk Menu",2015,1597
"1229","ON N KEDZIE AVE FROM W DIVERSEY AVE (2800 N) TO W GEORGE ST (2900 N) 0.00 ","17,706.00",NA,"33","Sidewalk Menu",2015,17706
"1230","ON N CALIFORNIA AVE FROM W BERTEAU AVE (4200 N) TO W CULLOM AVE (4300 N) 0.00 ","4,728.00",NA,"33","Sidewalk Menu",2015,4728
"1231","ON W WELLINGTON AVE FROM N ALBANY AVE (3100 W) TO N TROY ST (3130 W) 0.00 ","7,966.00",NA,"33","Sidewalk Menu",2015,7966
"1232","ON N MOZART ST FROM W BERTEAU AVE (4200 N) TO W CULLOM AVE (4300 N) 1.00 ","42,962.00",NA,"33","Street Resurfacing Menu",2015,42962
"1233","ON N ST LOUIS AVE FROM W WILSON AVE (4600 N) TO W LELAND AVE (4700 N) 1.00 ","42,846.00",NA,"33","Street Resurfacing Menu",2015,42846
"1234","N SACRAMENTO AVE & W ADDISON ST 1.00 ","17,100.00",NA,"33","Pedestrian Countdown Signal Menu",2015,17100
"1235","2814 N CALIFORNIA AVE Install 3 Alley Lights 3.00 ","1,200.00",NA,"33","Street Light Upgrade Menu",2015,1200
"1236","1.00 ","78,000.00",NA,"33","Street Light Residential Staggered Piggy Back Menu",2015,78000
"1237","2.00 ","156,000.00",NA,"33","Street Light Residential Staggered Piggy Back Menu",2015,156000
"1238","2.00 ","156,000.00",NA,"33","Street Light Residential Staggered Piggy Back Menu",2015,156000
"1239","1.00 ","78,000.00",NA,"33","Street Light Residential Staggered Piggy Back Menu",2015,78000
"1240","2741 W MONTROSE AVE Horner Park - Dog Friendly Area ","25,000.00",NA,"33","Chicago Park District",2015,25000
"1241","3221 N SACRAMENTO AVE Line Elementary School - security camera - ","10,000.00",NA,"33","Chicago Public Schools",2015,10000
"1242","4220 N RICHMOND ST Bateman School - artificial turf - ","15,000.00",NA,"33","Chicago Public Schools",2015,15000
"1243","4900 N SAWYER AVE Hubbard, Edison & APMA campus Green Space Project ","50,000.00",NA,"33","Miscellaneous Other Projects",2015,50000
"1244","W 123RD ST & S LOWE AVE&W 124TH ST & S UNION AVE 1.00 ","15,600.00",NA,"34","Alley Resurfacing Menu",2015,15600
"1245","S EMERALD AVE & W VERMONT ST&S UNION AVE & W 128TH PL 2.00 ","1,400.00",NA,"34","Alley Speed Hump Menu",2015,1400
"1246","ON S UNION AVE FROM 9800 S TO W 98TH PL (9832 S) 1.00 ","500.00",NA,"34","Bollard Menu",2015,500
"1247","ON W 102ND PL FROM S ELIZABETH ST (1230 W) TO S VINCENNES AVE (1300 W) 0.00 ","45,014.00",NA,"34","Curb & Gutter Menu",2015,45014
"1248","ON S PEORIA ST FROM W 106TH ST (10600 S) TO W 107TH ST (10700 S) 0.00 ","7,240.00",NA,"34","Curb & Gutter Menu",2015,7240
"1249","ON S ELIZABETH ST FROM W 113TH PL (11340 S) TO W 114TH PL (11430 S) 0.00 ","6,424.00",NA,"34","Curb & Gutter Menu",2015,6424
"1250","ON W 97TH ST FROM S HALSTED ST (800 W) TO S EMERALD AVE (730 W) 0.00 ","41,060.00",NA,"34","Curb & Gutter Menu",2015,41060
"1251","ON S PARNELL AVE FROM W 109TH ST (10900 S) TO W 111TH ST (11100 S) menu portion of DCEO project 300052.00 ","150,000.00",NA,"34","Miscellaneous Other Projects",2015,150000
"1252","S UNION AVE & W 98TH PL 1.00 ","1,100.00",NA,"34","Pavement Markings Menu",2015,1100
"1253","ON S HALSTED ST FROM W 124TH ST (12400 S) TO W 125TH ST (12500 S) 0.00 ","40,644.00",NA,"34","Sidewalk Menu",2015,40644
"1254","ON S SANGAMON ST FROM W 122ND ST (12200 S) TO W 123RD ST (12300 S) 0.00 ","40,809.00",NA,"34","Sidewalk Menu",2015,40809
"1255","ON W 115TH ST FROM S BISHOP ST (1440 W) TO S LAFLIN ST (1520 W) 0.00 ","46,228.00",NA,"34","Sidewalk Menu",2015,46228
"1256","ON W 99TH ST FROM S UNION AVE (700 W) TO S HALSTED ST (800 W) 2.00 ","63,791.00",NA,"34","Street Resurfacing Menu",2015,63791
"1257","ON S MAY ST FROM W 101ST ST (10100 S) TO W 102ND ST (10200 S) 1.00 ","78,181.00",NA,"34","Street Resurfacing Menu",2015,78181
"1258","ON W 121ST ST FROM S LAFLIN ST (1500 W) TO S ASHLAND AVE (1600 W) 2.00 ","64,762.00",NA,"34","Street Resurfacing Menu",2015,64762
"1259","ON S PEORIA ST FROM S SANGAMON ST (10740 S) TO W 109TH ST (10900 S) 1.00 ","5,550.00",NA,"34","Street Speed Hump Menu",2015,5550
"1260","ON S HALSTED ST FROM W 127TH ST (12700 S) TO W 129TH PL (12940 S) W O # : 11533402 40.00 ","12,000.00",NA,"34","Street Light Pole Painting Menu",2015,12000
"1261","ON W 119TH ST FROM S HALE AVE (2100 W) TO S MARSHFIELD AVE (1630 W) Work stops at Wood St. not Marshfield.W O # : 11533400 20.00 ","4,000.00",NA,"34","Street Light Pole Painting Menu",2015,4000
"1262","W 101ST PL & S ELIZABETH ST East of Elizabeth at Cul-De-SacW O # : 11533401 1.00 ","5,000.00",NA,"34","Street Light Upgrade Menu",2015,5000
"1263","ON S HALSTED ST FROM W 127TH ST (12700 S) TO W 129TH PL (12940 S) W O # : 11533402 40.00 ","16,000.00",NA,"34","Street Light Upgrade Menu",2015,16000
"1264","ON S HALSTED ST FROM W 127TH ST (12700 S) TO W 129TH PL (12940 S) W O # : 11533402 22.00 ","54,700.00",NA,"34","Street Light Upgrade Piggy Back Menu",2015,54700
"1265","ON S MARSHFIELD AVE FROM W 115TH ST (11500 S) TO W 119TH ST (11900 S) W O # : 11533400 29.00 ","39,150.00",NA,"34","Street Light Upgrade Piggy Back Menu",2015,39150
"1266","ON S HALSTED ST FROM W 127TH ST (12700 S) TO W 129TH PL (12940 S) W O # : 11533402 2.00 ","3,650.00",NA,"34","Traffic Signal Pole Painting Menu",2015,3650
"1267","design ","171,600.00",NA,"34","Street Light Residential Staggered Piggy Back Menu",2015,171600
"1268","in Design ","156,000.00",NA,"34","Street Light Residential Staggered Piggy Back Menu",2015,156000
"1269","Design ","87,400.00",NA,"34","Street Light Residential Staggered Piggy Back Menu",2015,87400
"1270","ON S LOOMIS ST FROM W 122ND ST (12200 S) TO W 123RD ST (12300 S) LED Resdl w/Piggyback 1.35 ","105,300.00",NA,"34","Street Light Residential Staggered Piggy Back Menu",2015,105300
"1271","N ST LOUIS AVE & W BERTEAU AVE&N DRAKE AVE & W BELLE PLAINE AVE 1.00 ","44,364.00",NA,"35","Alley Resurfacing Menu",2015,44364
"1272","N ELSTON AVE & W GRACE ST; N ELSTON AVE & N BERNARD ST ","74,897.00",NA,"35","Buffered Bike Lane Menu",2015,74897
"1273","W LAWRENCE AVE & N LAWNDALE AVE 2.00 ","600.00",NA,"35","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1274","W LAWRENCE AVE & N SPRINGFIELD AVE 2.00 ","600.00",NA,"35","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1275","W FULLERTON AVE & N KEYSTONE AVE 1.00 ","12,811.00",NA,"35","Pedestrian Refuge Island Menu",2015,12811
"1276","ON N SAWYER AVE FROM N MILWAUKEE AVE (2700 N) TO W DIVERSEY AVE (2800 N) 2.00 ","51,138.00",NA,"35","Street Resurfacing Menu",2015,51138
"1277","ON W SCHOOL ST FROM N KEDZIE AVE (3200 W) TO W MELROSE ST (3410 W) 1.00 ","31,048.00",NA,"35","Street Resurfacing Menu",2015,31048
"1278","ON N AVERS AVE FROM W MONTROSE AVE (4400 N) TO W SUNNYSIDE AVE (4500 N) 1.00 ","37,027.00",NA,"35","Street Resurfacing Menu",2015,37027
"1279","ON W BELDEN AVE FROM N KEDVALE AVE (4130 W) TO N KARLOV AVE (4100 W) 1.00 ","51,692.00",NA,"35","Street Resurfacing Menu",2015,51692
"1280","ON W SCHUBERT AVE FROM N ST LOUIS AVE (3500 W) TO N CENTRAL PARK AVE 2.00 ","62,468.00",NA,"35","Street Resurfacing Menu",2015,62468
"1281","ON W LELAND AVE FROM N CENTRAL PARK AVE (3600 W) TO N MONTICELLO AVE 1.00 ","20,243.00",NA,"35","Street Resurfacing Menu",2015,20243
"1282","ON W SUNNYSIDE AVE FROM N PULASKI RD (4000 W) TO N HAMLIN AVE (3800 W) 4.00 ","88,231.00",NA,"35","Street Resurfacing Menu",2015,88231
"1283","ON W SUNNYSIDE AVE FROM N CENTRAL PARK AVE (3599 W) TO N MONTICELLO 1.00 ","34,642.00",NA,"35","Street Resurfacing Menu",2015,34642
"1284","ON N KEDVALE AVE FROM W ARMITAGE AVE (2000 N) TO W PALMER ST (2200 N) 2.00 ","105,352.00",NA,"35","Street Resurfacing Menu",2015,105352
"1285","ON W BARRY AVE FROM N CENTRAL PARK AVE (3600 W) TO N DRAKE AVE (3540 W) 1.00 ","36,492.00",NA,"35","Street Resurfacing Menu",2015,36492
"1286","ON W BELDEN AVE FROM N CENTRAL PARK AVE (3600 W) TO N MONTICELLO AVE 1.00 ","20,902.00",NA,"35","Street Resurfacing Menu",2015,20902
"1287","ON W LELAND AVE FROM N PULASKI RD (4000 W) TO N SPRINGFIELD AVE (3900 W) 2.00 ","52,298.00",NA,"35","Street Resurfacing Menu",2015,52298
"1288","ON N KEDZIE AVE FROM W BELMONT AVE (3200 N) TO N ELSTON AVE (3560 N) . Current W.O # : 11533500 - West Side Only 21.00 ","6,300.00",NA,"35","Street Light Pole Painting Menu",2015,6300
"1289","ON W ADDISON ST FROM N KIMBALL AVE (3400 W) TO N CENTRAL PARK AVE (3600 . Current W.O # : 11533502 - 11.00 ","3,300.00",NA,"35","Street Light Pole Painting Menu",2015,3300
"1290","ON N ELSTON AVE FROM N KIMBALL AVE (3740 N) TO N CENTRAL PARK AVE (3901 N) . Current W.O # : 11533501 - West Side Only 17.00 ","5,100.00",NA,"35","Street Light Pole Painting Menu",2015,5100
"1291","ON N MILWAUKEE AVE FROM W DIVERSEY AVE (2800 N) TO N KEDZIE AVE (2600 N) . Current W.O # : 11533503 - 18.00 ","5,400.00",NA,"35","Street Light Pole Painting Menu",2015,5400
"1292","ON N SAWYER AVE FROM W FULLERTON AVE (2400 N) TO W ALTGELD ST (2500 N) . Current W.O # : 11533504 - 2.00 ","400.00",NA,"35","Street Light Pole Painting Menu",2015,400
"1293","ON N KEDZIE AVE FROM W BELMONT AVE (3200 N) TO N ELSTON AVE (3560 N) . Current W.O # : 11533500 - West Side Only 22.00 ","8,800.00",NA,"35","Street Light Upgrade Menu",2015,8800
"1294","ON N SAWYER AVE FROM W FULLERTON AVE (2400 N) TO W ALTGELD ST (2500 N) . Current W.O # : 11533504 - 1.00 ","700.00",NA,"35","Street Light Upgrade Menu",2015,700
"1295","N KEDZIE AVE & W BELMONT AVE . Current W.O # : 11533500 - 1.00 ","500.00",NA,"35","Traffic Signal Pole Painting Menu",2015,500
"1296","N MILWAUKEE AVE & W DIVERSEY AVE . Current W.O # : 11533503 - 1.00 ","3,100.00",NA,"35","Traffic Signal Pole Painting Menu",2015,3100
"1297","W ADDISON ST & N ST LOUIS AVE . Current W.O # : 11533502 - 1.00 ","2,375.00",NA,"35","Traffic Signal Pole Painting Menu",2015,2375
"1298","W ADDISON ST & N CENTRAL PARK AVE . Current W.O # : 11533502 - 1.00 ","2,375.00",NA,"35","Traffic Signal Pole Painting Menu",2015,2375
"1299","N MILWAUKEE AVE & N KEDZIE AVE . Current W.O # : 11533503 - 1.00 ","3,100.00",NA,"35","Traffic Signal Pole Painting Menu",2015,3100
"1300","in Design ","156,000.00",NA,"35","Street Light Residential Staggered Piggy Back Menu",2015,156000
"1301","2.00 ","156,000.00",NA,"35","Street Light Residential Staggered Piggy Back Menu",2015,156000
"1302","1.00 ","78,000.00",NA,"35","Street Light Residential Staggered Piggy Back Menu",2015,78000
"1303","2.00 ","156,000.00",NA,"35","Street Light Residential Staggered Piggy Back Menu",2015,156000
"1304","ON N RUTHERFORD AVE FROM 3142 N TO W BARRY AVE (3100 N) 1.00 ","650.00",NA,"36","Bollard Menu",2015,650
"1305","ON W EDDY ST FROM N MEADE AVE (6100 W) TO N MELVINA AVE (6200 W) 0.00 ","2,392.00",NA,"36","Curb & Gutter Menu",2015,2392
"1306","ON N PARKSIDE AVE FROM W BELDEN AVE (2300 N) TO W FULLERTON AVE (2400 N) 0.00 ","10,979.00",NA,"36","Curb & Gutter Menu",2015,10979
"1307","ON W NELSON ST FROM N SAYRE AVE (7000 W) TO N NEWLAND AVE (6930 W) 0.00 ","4,979.00",NA,"36","Curb & Gutter Menu",2015,4979
"1308","ON W BELDEN AVE FROM N PARKSIDE AVE (5630 W) TO N MAJOR AVE (5700 W) 0.00 ","32,340.00",NA,"36","Curb & Gutter Menu",2015,32340
"1309","ON N NEWLAND AVE FROM W DIVERSEY AVE (2800 N) TO W WOLFRAM ST (2830 N) 1.00 ","43,464.00",NA,"36","Diagonal Parking Menu",2015,43464
"1310","W ADDISON ST & N CENTRAL AVE 1.00 ","350.00",NA,"36","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"1311","ON W ROSCOE ST FROM N RUTHERFORD AVE (6730 W) TO N OAK PARK AVE (6800 W) ","1,849.00",NA,"36","Miscellaneous CDOT Projects",2015,1849
"1312","6600 W DIVERSEY AVE 1.00 ","1,500.00",NA,"36","Pavement Markings Menu",2015,1500
"1313","6045 W GRAND AVE 0.00 ","4,680.00",NA,"36","Sidewalk Menu",2015,4680
"1314","6404 W DICKENS AVE 0.00 ","16,282.00",NA,"36","Sidewalk Menu",2015,16282
"1315","ON W WARWICK AVE FROM N MENARD AVE (5800 W) TO N MAJOR AVE (5700 W) 1.00 ","24,031.00",NA,"36","Street Resurfacing Menu",2015,24031
"1316","ON W PATTERSON AVE FROM N CENTRAL AVE (5600 W) TO N MENARD AVE (5800 W) 2.00 ","81,125.00",NA,"36","Street Resurfacing Menu",2015,81125
"1317","ON W BARRY AVE FROM N NARRAGANSETT AVE (6400 W) TO N MELVINA AVE (6200 2.00 ","147,229.00",NA,"36","Street Resurfacing Menu",2015,147229
"1318","ON W BELDEN AVE FROM N LATROBE AVE (5230 W) TO N LOCKWOOD AVE (5300 W) 1.00 ","23,905.00",NA,"36","Street Resurfacing Menu",2015,23905
"1319","ON N MEADE AVE FROM W DICKENS AVE (2100 N) TO W GRAND AVE (2230 N) 2.00 ","95,942.00",NA,"36","Street Resurfacing Menu",2015,95942
"1320","ON W WAVELAND AVE FROM N MENARD AVE (5800 W) TO N MAJOR AVE (5700 W) 1.00 ","44,087.00",NA,"36","Street Resurfacing Menu",2015,44087
"1321","ON N MELVINA AVE FROM W DICKENS AVE (2100 N) TO W GRAND AVE (2248 N) 4.00 ","156,982.00",NA,"36","Street Resurfacing Menu",2015,156982
"1322","ON N NORDICA AVE FROM W GRAND AVE (2400 N) TO W ALTGELD ST (2500 N) 1.00 ","61,918.00",NA,"36","Street Resurfacing Menu",2015,61918
"1323","ON W WAVELAND AVE FROM N MARMORA AVE (5900 W) TO N MENARD AVE (5800 1.00 ","55,006.00",NA,"36","Street Resurfacing Menu",2015,55006
"1324","ON N LAPORTE AVE FROM W ARMITAGE AVE (2000 N) TO W DICKENS AVE (2100 N) 1.00 ","49,194.00",NA,"36","Street Resurfacing Menu",2015,49194
"1325","ON N MULLIGAN AVE FROM W DIVERSEY AVE (2800 N) TO W WELLINGTON AVE 1.00 ","50,871.00",NA,"36","Street Resurfacing Menu",2015,50871
"1326","ON W BELDEN AVE FROM N PARKSIDE AVE (5630 W) TO N MAJOR AVE (5700 W) 1.00 ","30,585.00",NA,"36","Street Resurfacing Menu",2015,30585
"1327","ON W DICKENS AVE FROM N LOCKWOOD AVE (5300 W) TO N LATROBE AVE (5230 W) 1.00 ","15,595.00",NA,"36","Street Resurfacing Menu",2015,15595
"1328","ON W ADDISON ST FROM N PLAINFIELD AVE (8300 W) TO N CUMBERLAND AVE (8400 ada portion of project funded w/13,14 & 15 - 1.00 ","15,772.00",NA,"36","Street Resurfacing Menu",2015,15772
"1329","ON W SCHOOL ST FROM N MOBILE AVE (6300 W) TO N NARRAGANSETT AVE (6400 W) 1.00 ","50,462.00",NA,"36","Street Resurfacing Menu (1-5)",2015,50462
"1330","ON N MERRIMAC AVE FROM W GRAND AVE (2300 N) TO W FULLERTON AVE (2400 N) 1.00 ","53,183.00",NA,"36","Street Resurfacing Menu (1-5)",2015,53183
"1331","ON N LONG AVE FROM W FULLERTON AVE (2400 N) TO W GRAND AVE (2040 N) 3.00 ","174,187.00",NA,"36","Street Resurfacing Menu (1-5)",2015,174187
"1332","ON N SAYRE AVE FROM W BARRY AVE (3100 N) TO W FLETCHER ST (3130 N) 1.00 ","1,850.00",NA,"36","Street Speed Hump Menu",2015,1850
"1333","ON N MOODY AVE FROM W DICKENS AVE (2100 N) TO W PALMER ST (2200 N) 3.00 ","5,550.00",NA,"36","Street Speed Hump Menu",2015,5550
"1334","2231 N CENTRAL AVE Prieto Math and Science Academy - Fence 1.00 ","8,900.00",NA,"36","Chicago Public Schools",2015,8900
"1335","1.00 ","50,000.00",NA,"36","Miscellaneous CDOT Projects",2015,50000
"1336","W THOMAS ST & N KOSTNER AVE&W HADDON AVE & N KILBOURN AVE 1.00 ","27,307.00",NA,"37","Alley Resurfacing Menu",2015,27307
"1337","W KAMERLING AVE & N CENTRAL AVE&W POTOMAC AVE & N PINE AVE 1.00 ","2,800.00",NA,"37","Alley Speed Hump Menu",2015,2800
"1338","W RICE ST & N LONG AVE&W IOWA ST & N PINE AVE 1.00 ","2,800.00",NA,"37","Alley Speed Hump Menu",2015,2800
"1339","N LOREL AVE & W IOWA ST&N LONG AVE & W AUGUSTA BLVD 1.00 ","1,400.00",NA,"37","Alley Speed Hump Menu",2015,1400
"1340","N LARAMIE AVE & W HIRSCH ST&N LARAMIE AVE & W LE MOYNE ST 1.00 ","700.00",NA,"37","Alley Speed Hump Menu",2015,700
"1341","W DIVISION ST & N LECLAIRE AVE 1.00 ","600.00",NA,"37","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"1342","W POTOMAC AVE & N LARAMIE AVE ","600.00",NA,"37","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
