"","program","description","costA","ward","year","cost","costB"
"223","Sidewalk Menu ","8331 S VERNON AVE","$4,597.10","6",2022,4597.1,NA
"224","Sidewalk Menu ","8509 S ST LAWRENCE AVE","$4,798.00","6",2022,4798,NA
"225","Sidewalk Menu ","8621 S INDIANA AVE","$3,651.63","6",2022,3651.63,NA
"226","Sidewalk Menu ","ON S COTTAGE GROVE AVE FROM E 84TH ST (8400 S) TO E 85TH ST (8500 S)","$48,383.89","6",2022,48383.89,NA
"227","Sidewalk Menu ","ON S PARNELL AVE FROM W 71ST ST (7100 S) TO W 72ND ST (7200 S)","$57,618.11","6",2022,57618.11,NA
"228","Sidewalk Menu ","ON S PRAIRIE AVE FROM E 86TH ST (8600 S) TO E 87TH ST (8700 S)","$100,191.45","6",2022,100191.45,NA
"229","Street Resurfacing Menu ","ON E 86TH PL FROM S RHODES AVE (520 E) TO S ST LAWRENCE AVE (600 E)","$32,610.15","6",2022,32610.15,NA
"230","Street Resurfacing Menu ","ON S CALUMET AVE FROM E 85TH ST (8500 S) TO E 86TH ST (8600 S)","$51,729.65","6",2022,51729.65,NA
"231","Street Resurfacing Menu ","ON S CHAMPLAIN AVE FROM E 86TH ST (8600 S) TO E 87TH ST (8700 S)","$43,978.36","6",2022,43978.36,NA
"232","Street Resurfacing Menu ","ON S EBERHART AVE FROM E 71ST ST (7100 S) TO E 73RD ST (7300 S)","$109,474.19","6",2022,109474.19,NA
"233","Street Resurfacing Menu ","ON S INDIANA AVE FROM E 82ND ST (8200 S) TO E 84TH ST (8400 S)","$109,178.18","6",2022,109178.18,NA
"234","Street Resurfacing Menu ","ON S LANGLEY AVE FROM E 77TH ST (7700 S) TO E 78TH ST (7800 S)","$50,724.03","6",2022,50724.03,NA
"235","Street Resurfacing Menu ","ON S MICHIGAN AVE FROM E 83RD ST (8300 S) TO E 87TH ST (8700 S)","$213,065.22","6",2022,213065.22,NA
"236","Street Resurfacing Menu ","ON S PARNELL AVE FROM W 70TH ST (7000 S) TO W 71ST ST (7100 S)","$50,449.75","6",2022,50449.75,NA
"237","Street Resurfacing Menu ","ON S RHODES AVE FROM E 85TH ST (8500 S) TO E 87TH ST (8700 S)","$124,449.09","6",2022,124449.09,NA
"238","Street Resurfacing Menu ","ON S ST LAWRENCE AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S)","$45,218.40","6",2022,45218.4,NA
"239","Street Resurfacing Menu ","ON S VERNON AVE FROM E 84TH ST (8400 S) TO E 86TH ST (8600 S)","$108,422.00","6",2022,108422,NA
"240","Street Resurfacing Menu ","ON S WABASH AVE FROM E 83RD ST (8300 S) TO E 87TH ST (8700 S)","$105,933.08","6",2022,105933.08,NA
"241","Street Speed Hump Menu ","ON W 73RD ST FROM S STATE ST (0 E) TO S WABASH AVE (40 E)","$2,350.00","6",2022,2350,NA
"242","Alley Apron Menu ","8417 S SOUTH CHICAGO AVE","$32,406.40","7",2022,32406.4,NA
"243","Miscellaneous CDOT Projects ","7558 S PHILLIPS AVE","$660.00","7",2022,660,NA
"244","Sidewalk Menu ","10031 S MERRILL AVE","$1,673.71","7",2022,1673.71,NA
"245","Sidewalk Menu ","10120 S CALHOUN AVE","$5,489.71","7",2022,5489.71,NA
"246","Sidewalk Menu ","2404 E 86TH ST","$12,135.71","7",2022,12135.71,NA
"247","Sidewalk Menu ","7200 S RIDGELAND AVE","$7,499.55","7",2022,7499.55,NA
"248","Sidewalk Menu ","7549 S CRANDON AVE","$713.55","7",2022,713.55,NA
"249","Sidewalk Menu ","8200 S MANISTEE AVE","$20,803.22","7",2022,20803.22,NA
"250","Sidewalk Menu ","8344 S MERRILL AVE","$1,998.09","7",2022,1998.09,NA
"251","Sidewalk Menu ","8930 S MUSKEGON AVE","$281,860.58","7",2022,281860.58,NA
"252","Sidewalk Menu ","8947 S PHILLIPS AVE","$1,882.81","7",2022,1882.81,NA
"253","Sidewalk Menu ","9000 S OGLESBY AVE","$8,239.76","7",2022,8239.76,NA
"254","Sidewalk Menu ","9017 S MERRILL AVE","$3,175.85","7",2022,3175.85,NA
"255","Sidewalk Menu ","9100 S LUELLA AVE","$17,583.48","7",2022,17583.48,NA
"256","Sidewalk Menu ","9101 S COLFAX AVE","$7,503.62","7",2022,7503.62,NA
"257","Sidewalk Menu ","9327 S KINGSTON AVE","$544.51","7",2022,544.51,NA
"258","Street Light Upgrade Menu ","7941 S SOUTH SHORE DR","$500.00","7",2022,500,NA
"259","Street Light Upgrade Menu ","8312 S CRANDON AVE","$500.00","7",2022,500,NA
"260","Street Light Upgrade Menu ","8800 S COLFAX AVE; 8800 S SOUTH CHICAGO AVE","$1,000.00","7",2022,1000,NA
"261","Street Resurfacing Menu ","ON S BURNHAM AVE FROM E 83RD ST (8300 S) TO E 86TH ST (8600 S)","$164,948.30","7",2022,164948.3,NA
"262","Street Resurfacing Menu ","ON S CHAPPEL AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S)","$3,404.22","7",2022,3404.22,NA
"263","Street Resurfacing Menu ","ON S COLFAX AVE FROM E 83RD ST (8300 S) TO E 85TH ST (8500 S)","$126,076.99","7",2022,126076.99,NA
"264","Street Resurfacing Menu ","ON S ESSEX AVE FROM E 83RD ST (8300 S) TO E 84TH ST (8400 S)","$54,941.02","7",2022,54941.02,NA
"265","Street Resurfacing Menu ","ON S KINGSTON AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S)","$59,767.28","7",2022,59767.28,NA
"266","Street Resurfacing Menu ","ON S LUELLA AVE FROM E 83RD ST (8300 S) TO E 84TH ST (8400 S)","$53,711.61","7",2022,53711.61,NA
"267","Street Resurfacing Menu ","ON S LUELLA AVE FROM E 89TH ST (8900 S) TO E 90TH ST (9000 S)","$56,223.44","7",2022,56223.44,NA
"268","Street Resurfacing Menu ","ON S LUELLA AVE FROM E 91ST ST (9100 S) TO E 92ND ST (9200 S)","$59,928.11","7",2022,59928.11,NA
"269","Street Resurfacing Menu ","ON S MERRILL AVE FROM E 83RD ST (8300 S) TO S SOUTH CHICAGO AVE (8420 S)","$71,116.99","7",2022,71116.99,NA
"270","Street Resurfacing Menu ","ON S MERRILL AVE FROM E 89TH ST (8900 S) TO E 91ST ST (9100 S)","$117,167.87","7",2022,117167.87,NA
"271","Street Resurfacing Menu ","ON S OGLESBY AVE FROM E 91ST ST (9100 S) TO E 92ND ST (9200 S)","$56,178.59","7",2022,56178.59,NA
"272","Street Resurfacing Menu ","ON S PAXTON AVE FROM E 83RD ST (8300 S) TO E 84TH ST (8400 S)","$61,962.24","7",2022,61962.24,NA
"273","Street Resurfacing Menu ","ON S PHILLIPS AVE FROM E 83RD ST (8300 S) TO E 85TH ST (8500 S)","$117,221.75","7",2022,117221.75,NA
"274","Street Speed Hump Menu ","ON S LUELLA AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S)","$4,700.00","7",2022,4700,NA
"275","Street Speed Hump Menu ","ON S MERRILL AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S)","$4,700.00","7",2022,4700,NA
"276","Street Speed Hump Menu ","ON S PAXTON AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S)","$4,700.00","7",2022,4700,NA
"277","Street Speed Hump Menu ","ON S SAGINAW AVE FROM E 91ST ST (9100 S) TO E 92ND ST (9200 S)","$4,700.00","7",2022,4700,NA
"278","Viaduct Improvement Menu ","ON S PAXTON AVE FROM E 94TH ST (9400 S) TO E 95TH ST (9500 S)","$28,341.79","7",2022,28341.79,NA
"279","Alley Speed Hump Menu ","E 75TH ST & S CREGIER AVE&S RIDGELAND AVE & E 76TH ST","$2,100.00","8",2022,2100,NA
"280","Alley Speed Hump Menu ","E 83RD ST & S MARYLAND AVE&S COTTAGE GROVE AVE & E 84TH ST","$1,400.00","8",2022,1400,NA
"281","Alley Speed Hump Menu ","S RIDGELAND AVE & E 88TH ST&E 89TH ST & S EAST END AVE","$1,400.00","8",2022,1400,NA
"282","Bollard Menu ","8958 S JEFFERY BLVD","$13,487.99","8",2022,13487.99,NA
"283","Collector Street - Miscellaneous Concrete ","ON S LANGLEY AVE FROM E 87TH ST (8700 S) TO E 93RD ST (9300 S)","$9,680.10","8",2022,9680.1,NA
"284","Curb & Gutter Menu ","8902 S UNIVERSITY AVE","$9,616.44","8",2022,9616.44,NA
"285","Floodlight Menu ","8401 S CREGIER AVE","$950.00","8",2022,950,NA
"286","Miscellaneous CDOT Projects ","2151 E 75TH ST","$150.00","8",2022,150,NA
"287","Miscellaneous CDOT Projects ","7827 S STONY ISLAND AVE E; 7841 S STONY ISLAND AVE E","$150.00","8",2022,150,NA
"288","Miscellaneous CDOT Projects ","7931 S ELLIS AVE","$150.00","8",2022,150,NA
"289","Miscellaneous CDOT Projects ","8220 S ELLIS AVE","$150.00","8",2022,150,NA
"290","Sidewalk Menu ","1652 E 85TH PL","$3,996.25","8",2022,3996.25,NA
"291","Sidewalk Menu ","8000 S LUELLA AVE; ON S LUELLA AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S)","$32,718.06","8",2022,32718.06,NA
"292","Sidewalk Menu ","8107 S BLACKSTONE AVE","$3,196.08","8",2022,3196.08,NA
"293","Sidewalk Menu ","8201 S DORCHESTER AVE","$36,695.81","8",2022,36695.81,NA
"294","Sidewalk Menu ","8537 S CREGIER AVE","$8,261.95","8",2022,8261.95,NA
"295","Sidewalk Menu ","8604 S INGLESIDE AVE","$4,106.25","8",2022,4106.25,NA
"296","Sidewalk Menu ","9100 S ELLIS AVE","$23,034.98","8",2022,23034.98,NA
"297","Street Light Residential Staggered Piggy Back Menu ","ON S CREGIER AVE FROM E 87TH ST (8700 S) TO E 89TH ST (8900 S)","$173,795.17","8",2022,173795.17,NA
"298","Street Resurfacing Menu ","ON E 74TH ST FROM S DORCHESTER AVE (1400 E) TO S DANTE AVE (1430 E)","$26,139.56","8",2022,26139.56,NA
"299","Street Resurfacing Menu ","ON E 83RD PL FROM S BLACKSTONE AVE (1500 E) TO S STONY ISLAND AVE (1560 E)","$48,221.17","8",2022,48221.17,NA
"300","Street Resurfacing Menu ","ON E 90TH PL FROM S ST LAWRENCE AVE (600 E) TO S LANGLEY AVE (700 E)","$70,869.90","8",2022,70869.9,NA
"301","Street Resurfacing Menu ","ON S AVALON AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S)","$50,532.96","8",2022,50532.96,NA
"302","Street Resurfacing Menu ","ON S AVALON AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S)","$29,975.53","8",2022,29975.53,NA
"303","Street Resurfacing Menu ","ON S BENNETT AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S)","$46,915.69","8",2022,46915.69,NA
"304","Street Resurfacing Menu ","ON S BLACKSTONE AVE FROM E 80TH ST (8000 S) TO E 83RD ST (8300 S)","$151,131.34","8",2022,151131.34,NA
"305","Street Resurfacing Menu ","ON S CHAPPEL AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S)","$52,775.92","8",2022,52775.92,NA
"306","Street Resurfacing Menu ","ON S CONSTANCE AVE FROM E 83RD ST (8300 S) TO E 84TH ST (8400 S)","$50,704.65","8",2022,50704.65,NA
"307","Street Resurfacing Menu ","ON S CREGIER AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S)","$49,276.70","8",2022,49276.7,NA
"308","Street Resurfacing Menu ","ON S DANTE AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S)","$53,014.11","8",2022,53014.11,NA
"309","Street Resurfacing Menu ","ON S DORCHESTER AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S)","$61,760.36","8",2022,61760.36,NA
"310","Street Resurfacing Menu ","ON S DREXEL AVE FROM E 85TH ST (8500 S) TO E 87TH ST (8700 S)","$111,151.02","8",2022,111151.02,NA
"311","Street Resurfacing Menu ","ON S EAST END AVE FROM E 76TH ST (7600 S) TO E 77TH ST (7700 S)","$44,107.22","8",2022,44107.22,NA
"312","Street Resurfacing Menu ","ON S EAST END AVE FROM E 89TH ST (8900 S) TO E 90TH ST (9000 S)","$54,231.82","8",2022,54231.82,NA
"313","Street Resurfacing Menu ","ON S EUCLID AVE FROM E 86TH ST (8600 S) TO E 87TH ST (8700 S)","$60,019.72","8",2022,60019.72,NA
"314","Street Resurfacing Menu ","ON S EUCLID AVE FROM E 88TH ST (8800 S) TO E 89TH ST (8900 S)","$53,905.45","8",2022,53905.45,NA
"315","Street Resurfacing Menu ","ON S GREENWOOD AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S)","$55,822.04","8",2022,55822.04,NA
"316","Street Resurfacing Menu ","ON S WOODLAWN AVE FROM E 97TH ST (9700 S) TO E 98TH ST (9800 S)","$60,785.50","8",2022,60785.5,NA
"317","Street Speed Hump Menu ","ON E 83RD PL FROM S STONY ISLAND AVE (1560 E) TO S EAST END AVE (1700 E)","$192.06","8",2022,192.06,NA
"318","Street Speed Hump Menu ","ON E 86TH ST FROM S BLACKSTONE AVE (1500 E) TO S STONY ISLAND AVE (1560 E)","$4,700.00","8",2022,4700,NA
"319","Street Speed Hump Menu ","ON S BENNETT AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S)","$4,700.00","8",2022,4700,NA
"320","Street Speed Hump Menu ","ON S LUELLA AVE FROM E 87TH ST (8700 S) TO E 88TH ST (8800 S)","$4,700.00","8",2022,4700,NA
"321","Street Speed Hump Menu ","ON S PAXTON AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S)","$4,700.00","8",2022,4700,NA
"322","Street Speed Hump Menu ","ON S RIDGELAND AVE FROM E 88TH ST (8800 S) TO E 89TH ST (8900 S)","$4,700.00","8",2022,4700,NA
"323","Street Traffic Circle Menu ","$19,928.19","$19,928.19","8",2022,19928.19,NA
"324","Alley Apron Menu ","314 W 101ST ST","$32,501.19","9",2022,32501.19,NA
"325","Alley Resurfacing Menu ","W 100TH ST & S WENTWORTH AVE&S YALE AVE & W 101ST ST","$43,483.63","9",2022,43483.63,NA
"326","Alley Speed Hump Menu ","9164 S DR MARTIN LUTHER KING JR DR","$700.00","9",2022,700,NA
"327","Curb & Gutter Menu ","ON S PRAIRIE AVE FROM E 101ST ST (10100 S) TO E 102ND ST (10200 S)","$41,215.78","9",2022,41215.78,NA
"328","Miscellaneous CDOT Projects ","$750.00","$750.00","9",2022,750,NA
"329","Sidewalk Menu ","10744 S EBERHART AVE","$6,710.71","9",2022,6710.71,NA
"330","Sidewalk Menu ","11036 S INDIANA AVE; 11040 S INDIANA AVE","$23,066.91","9",2022,23066.91,NA
"331","Sidewalk Menu ","12143 S MICHIGAN AVE","$6,981.88","9",2022,6981.88,NA
"332","Sidewalk Menu ","12239 S MICHIGAN AVE","$5,442.38","9",2022,5442.38,NA
"333","Sidewalk Menu ","12245 S MICHIGAN AVE","$6,846.30","9",2022,6846.3,NA
"334","Sidewalk Menu ","12658 S WALLACE ST","$14,703.97","9",2022,14703.97,NA
"335","Sidewalk Menu ","126 E 124TH ST","$5,575.09","9",2022,5575.09,NA
"336","Sidewalk Menu ","131 E 124TH ST","$5,585.94","9",2022,5585.94,NA
"337","Sidewalk Menu ","226 E 89TH PL","$5,022.75","9",2022,5022.75,NA
"338","Sidewalk Menu ","303 E 113TH ST","$17,830.96","9",2022,17830.96,NA
"339","Sidewalk Menu ","30 E 123RD ST","$10,879.00","9",2022,10879,NA
"340","Sidewalk Menu ","405 E 89TH PL","$6,190.97","9",2022,6190.97,NA
"341","Sidewalk Menu ","513 W 128TH ST","$11,359.30","9",2022,11359.3,NA
"342","Sidewalk Menu ","514 E 107TH ST","$4,015.86","9",2022,4015.86,NA
"343","Sidewalk Menu ","556 E 106TH ST; ON E 106TH ST FROM S RHODES AVE (530 E) TO S DAUPHIN AVE (600 E)","$8,390.40","9",2022,8390.4,NA
"344","Sidewalk Menu ","8729 S PRAIRIE AVE","$14,746.47","9",2022,14746.47,NA
"345","Sidewalk Menu ","9931 S PRINCETON AVE","$6,944.16","9",2022,6944.16,NA
"346","Street Resurfacing Menu ","ON S CALUMET AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S)","$53,307.10","9",2022,53307.1,NA
"347","Street Resurfacing Menu ","ON S CHAMPLAIN AVE FROM E 113TH ST (11300 S) TO E 115TH ST (11500 S)","$113,516.44","9",2022,113516.44,NA
"348","Street Resurfacing Menu ","ON S CHAMPLAIN AVE FROM S BURNSIDE AVE (9400 S) TO E 95TH ST (9500 S)","$47,459.64","9",2022,47459.64,NA
"349","Street Resurfacing Menu ","ON S EDBROOKE AVE FROM E 111TH ST (11100 S) TO E 112TH ST (11200 S)","$52,137.61","9",2022,52137.61,NA
"350","Street Resurfacing Menu ","ON S FOREST AVE FROM E 98TH ST (9800 S) TO E 99TH ST (9900 S)","$46,997.28","9",2022,46997.28,NA
"351","Street Resurfacing Menu ","ON S LAFAYETTE ST FROM W 102ND ST (10200 S) TO W 103RD ST (10300 S)","$55,980.97","9",2022,55980.97,NA
"352","Street Resurfacing Menu ","ON S LANGLEY AVE FROM S BURNSIDE AVE (9420 S) TO E 95TH ST (9500 S)","$23,137.94","9",2022,23137.94,NA
"353","Street Resurfacing Menu ","ON S LA SALLE ST FROM W 99TH ST (9900 S) TO W 102ND ST (10200 S)","$168,018.68","9",2022,168018.68,NA
"354","Street Resurfacing Menu ","ON S MICHIGAN AVE FROM E 92ND ST (9200 S) TO E 94TH ST (9400 S)","$107,193.86","9",2022,107193.86,NA
"355","Street Resurfacing Menu ","ON S NORMAL AVE FROM W 99TH ST (9900 S) TO W 101ST ST (10100 S)","$113,544.16","9",2022,113544.16,NA
"356","Street Resurfacing Menu ","ON S PERRY AVE FROM W 124TH ST (12400 S) TO W 125TH ST (12500 S)","$57,658.70","9",2022,57658.7,NA
"357","Street Resurfacing Menu ","ON S PRINCETON AVE FROM W 126TH ST (12600 S) TO W 127TH ST (12700 S)","$58,374.35","9",2022,58374.35,NA
"358","Street Resurfacing Menu ","ON S STEWART AVE FROM W 126TH ST (12600 S) TO W 127TH ST (12700 S)","$55,482.90","9",2022,55482.9,NA
"359","Street Resurfacing Menu ","ON S VERNON AVE FROM E 107TH ST (10700 S) TO E 108TH ST (10800 S)","$53,143.92","9",2022,53143.92,NA
"360","Street Resurfacing Menu ","ON S WALLACE ST FROM W 99TH ST (9900 S) TO W 103RD ST (10300 S)","$214,623.98","9",2022,214623.98,NA
"361","1 LPR w/o Camera NW Corner 130th and Torrence","S TORRENCE AVE & E 130TH ST","$27,410.00","10",2022,27410,NA
"362","Alley Resurfacing Menu ","S EWING AVE & E 104TH ST&E 105TH ST & S AVENUE J","$33,725.91","10",2022,33725.91,NA
"363","Alley Speed Hump Menu ","13425 S BURLEY AVE","$700.00","10",2022,700,NA
"364","Alley Speed Hump Menu ","S BRANDON AVE & E 131ST ST&E 131ST ST & S BURLEY AVE","$1,400.00","10",2022,1400,NA
"365","Bollard Menu ","8406 S BAKER AVE","$9,889.58","10",2022,9889.58,NA
"366","Curb & Gutter Menu ","11256 S AVENUE H","$23,614.28","10",2022,23614.28,NA
"367","Miscellaneous CDOT Projects ","9101 S HOUSTON AVE","$660.00","10",2022,660,NA
"368","In-Road State Law Stop For Pedestrians Signs","ON E 100TH ST FROM S EWING AVE (3630 E) TO S AVENUE J (3700 E)","$25,000.00","10",2022,25000,NA
"369","Sidewalk Menu ","10256 S AVENUE M","$18,477.15","10",2022,18477.15,NA
"370","Sidewalk Menu ","10258 S AVENUE L","$3,275.21","10",2022,3275.21,NA
"371","Sidewalk Menu ","10348 S AVENUE J","$1,220.83","10",2022,1220.83,NA
"372","Sidewalk Menu ","10357-10359 S AVENUE G","$13,370.58","10",2022,13370.58,NA
"373","Sidewalk Menu ","10446 S AVENUE M","$1,875.02","10",2022,1875.02,NA
"374","Sidewalk Menu ","10501 S AVENUE L","$7,942.58","10",2022,7942.58,NA
"375","Sidewalk Menu ","10546 S AVENUE G","$4,359.86","10",2022,4359.86,NA
"376","Sidewalk Menu ","10642-10646 S AVENUE L","$16,390.20","10",2022,16390.2,NA
"377","Sidewalk Menu ","10647-10651 S AVENUE F","$5,035.41","10",2022,5035.41,NA
"378","Sidewalk Menu ","10701 S AVENUE M","$7,906.00","10",2022,7906,NA
"379","Sidewalk Menu ","10740 S AVENUE F","$2,267.96","10",2022,2267.96,NA
"380","Sidewalk Menu ","10749 S AVENUE H","$1,577.48","10",2022,1577.48,NA
"381","Sidewalk Menu ","10946 S EWING AVE","$5,740.94","10",2022,5740.94,NA
"382","Sidewalk Menu ","11045 S AVENUE L","$4,461.82","10",2022,4461.82,NA
"383","Sidewalk Menu ","13101 S AVENUE N","$7,214.52","10",2022,7214.52,NA
"384","Sidewalk Menu ","13400 S BRANDON AVE","$8,924.81","10",2022,8924.81,NA
"385","Sidewalk Menu ","13501-13509 S BRANDON AVE","$44,253.87","10",2022,44253.87,NA
"386","Sidewalk Menu ","13532-13536 S MACKINAW AVE","$14,191.03","10",2022,14191.03,NA
"387","Sidewalk Menu ","8610 S MUSKEGON AVE","$2,927.58","10",2022,2927.58,NA
"388","Sidewalk Menu ","9850-9852 S AVENUE H","$9,646.50","10",2022,9646.5,NA
"389","Sidewalk Menu ","ON E 100TH ST FROM S MUSKEGON AVE (2840 E) TO S ESCANABA AVE (2900 E)","$26,677.91","10",2022,26677.91,NA
"390","Sidewalk Menu ","ON E 89TH ST FROM S BUFFALO AVE (3300 E) TO S MACKINAW AVE (3340 E)","$65,798.10","10",2022,65798.1,NA
"391","Street Resurfacing Menu ","ON E 107TH ST FROM S MACKINAW AVE (3331 E) TO S GREEN BAY AVE (3399 E)","$25,963.44","10",2022,25963.44,NA
"392","Street Resurfacing Menu ","ON S AVENUE D FROM E 109TH ST (10900 S) TO E 110TH ST (11000 S)","$53,769.46","10",2022,53769.46,NA
"393","Street Resurfacing Menu ","ON S AVENUE E FROM E 104TH ST (10400 S) TO E 105TH ST (10500 S)","$56,375.25","10",2022,56375.25,NA
"394","Street Resurfacing Menu ","ON S AVENUE G FROM E 112TH ST (11200 S) TO E 115TH ST (11500 S)","$111,452.31","10",2022,111452.31,NA
"395","Street Resurfacing Menu ","ON S AVENUE H FROM E 99TH ST (9899 S) TO E 100TH ST (10000 S)","$81,410.83","10",2022,81410.83,NA
"396","Street Resurfacing Menu ","ON S AVENUE J FROM E 99TH ST (9900 S) TO E 100TH ST (10000 S)","$59,213.58","10",2022,59213.58,NA
"397","Street Resurfacing Menu ","ON S AVENUE N FROM E 102ND ST (10200 S) TO E 106TH ST (10600 S)","$269,925.64","10",2022,269925.64,NA
"398","Street Resurfacing Menu ","ON S COMMERCIAL AVE FROM E 83RD ST (8300 S) TO E 83RD PL (8400 S)","$37,423.76","10",2022,37423.76,NA
"399","Street Resurfacing Menu ","ON S ESCANABA AVE FROM E 97TH ST (9700 S) TO E 98TH ST (9800 S)","$9,682.31","10",2022,9682.31,NA
"400","Street Resurfacing Menu ","ON S EXCHANGE AVE FROM E 128TH ST (12800 S) TO E 129TH ST (12900 S)","$54,967.53","10",2022,54967.53,NA
"401","Street Resurfacing Menu ","ON S MACKINAW AVE FROM E 131ST ST (13100 S) TO E 132ND ST (13200 S)","$48,905.36","10",2022,48905.36,NA
"402","Street Resurfacing Menu ","ON S MANISTEE AVE FROM E 128TH ST (12800 S) TO E 130TH ST (13000 S)","$107,144.41","10",2022,107144.41,NA
"403","Street Resurfacing Menu ","ON S MUSKEGON AVE FROM E 86TH ST (8600 S) TO E 87TH ST (8700 S)","$47,650.02","10",2022,47650.02,NA
"404","Street Resurfacing Menu ","ON S STATE LINE RD FROM E 110TH ST (11000 S) TO E 112TH ST (11200 S)","$86,390.59","10",2022,86390.59,NA
"405","Street Speed Hump Menu ","12260 S CARONDOLET AVE","$4,700.00","10",2022,4700,NA
"406","Street Speed Hump Menu ","ON E 132ND ST FROM S MACKINAW AVE (3330 E) TO S BUFFALO AVE (3300 E)","$2,350.00","10",2022,2350,NA
"407","Street Speed Hump Menu ","ON E 134TH ST FROM S BRAINARD AVE (2999 E) TO S BUFFALO AVE (3300 E)","$9,400.00","10",2022,9400,NA
"408","Street Speed Hump Menu ","ON S AVENUE H FROM E 115TH ST (11500 S) TO E 116TH ST (11600 S)","$4,700.00","10",2022,4700,NA
"409","Street Speed Hump Menu ","ON S AVENUE H FROM E 97TH ST (9700 S) TO E 98TH ST (9800 S)","$2,343.57","10",2022,2343.57,NA
"410","Street Speed Hump Menu ","ON S AVENUE K FROM E 133RD ST (13300 S) TO E 134TH ST (13400 S)","$4,700.00","10",2022,4700,NA
"411","Street Speed Hump Menu ","ON S AVENUE M FROM E 113TH ST (11300 S) TO E 114TH ST (11400 S)","$4,700.00","10",2022,4700,NA
"412","Street Speed Hump Menu ","ON S AVENUE M FROM E 131ST ST (13100 S) TO E 132ND ST (13160 S)","$2,258.58","10",2022,2258.58,NA
"413","Street Speed Hump Menu ","ON S AVENUE M FROM E 134TH ST (13400 S) TO E 135TH ST (13500 S)","$2,350.00","10",2022,2350,NA
"414","Street Speed Hump Menu ","ON S ESCANABA AVE FROM E 131ST ST (13100 S) TO E 132ND ST (13200 S)","$4,700.00","10",2022,4700,NA
