"","description","costA","costB","ward","program","year","cost"
"1979","ON N RACINE AVE FROM W NELSON ST (3030 N) TO W 0.00 ","2,391.00",NA,"44","Sidewalk Menu",2014,2391
"1980","ON N HALSTED ST FROM W DIVERSEY PKWY (2800 N) TO W 0.00 ","5,454.00",NA,"44","Sidewalk Menu",2014,5454
"1981","ON N SHEFFIELD AVE FROM W NELSON ST (3032 N) TO W 0.00 ","3,027.00",NA,"44","Sidewalk Menu",2014,3027
"1982","ON W NEWPORT AVE FROM N HALSTED ST (800 W) TO N 0.00 ","328.00",NA,"44","Sidewalk Menu",2014,328
"1983","ON W BYRON ST FROM N WAYNE AVE (1330 W) TO N 0.00 ","2,669.00",NA,"44","Sidewalk Menu",2014,2669
"1984","ON N HALSTED ST FROM W ROSCOE ST (3400 N) TO W 0.00 ","3,925.00",NA,"44","Sidewalk Menu",2014,3925
"1985","ON W STRATFORD PL FROM N LAKE SHORE DR (500 W) TO 0.00 ","274.00",NA,"44","Sidewalk Menu",2014,274
"1986","ON W OAKDALE AVE FROM N PINE GROVE AVE (500 W) TO 0.00 ","968.00",NA,"44","Sidewalk Menu",2014,968
"1987","ON W GEORGE ST FROM N SEMINARY AVE (1100 W) TO N 0.00 ","1,551.00",NA,"44","Sidewalk Menu",2014,1551
"1988","ON N WILTON AVE FROM W BELMONT AVE (3200 N) TO W 0.00 ","3,481.00",NA,"44","Sidewalk Menu",2014,3481
"1989","ON W SCHOOL ST FROM N RACINE AVE (1200 W) TO N 0.00 ","8,741.00",NA,"44","Sidewalk Menu",2014,8741
"1990","ON N KENMORE AVE FROM W WELLINGTON AVE (3000 N) 0.00 ","517.00",NA,"44","Sidewalk Menu",2014,517
"1991","ON W BARRY AVE FROM N SHERIDAN RD (400 W) TO N 0.00 ","1,809.00",NA,"44","Sidewalk Menu",2014,1809
"1992","ON W DIVERSEY AVE FROM N LAKE SHORE DR (240 W) TO 0.00 ","88,243.00",NA,"44","Sidewalk Menu",2014,88243
"1993","ON N RACINE AVE FROM W BARRY AVE (3100 N) TO W 0.00 ","3,498.00",NA,"44","Sidewalk Menu",2014,3498
"1994","ON W BYRON ST FROM N GREENVIEW AVE (1500 W) TO N 1.00 ","8,464.00",NA,"44","Street Resurfacing Menu",2014,8464
"1995","ON W BUCKINGHAM PL FROM N BROADWAY (600 W) TO N 1.00 ","2,621.00",NA,"44","Street Resurfacing Menu",2014,2621
"1996","ON W SURF ST FROM N BROADWAY (600 W) TO N CLARK 1.00 ","39,795.00",NA,"44","Street Resurfacing Menu",2014,39795
"1997","ON W WAVELAND AVE FROM N HALSTED ST (800 W) TO N 1.00 ","7,571.00",NA,"44","Street Resurfacing Menu",2014,7571
"1998","ON N BROADWAY FROM W HAWTHORNE PL (3432 N) TO W 0.25 ","8,774.00",NA,"44","Street Resurfacing Menu",2014,8774
"1999","ON W OAKDALE AVE FROM N SHERIDAN RD (400 W) TO N 1.00 ","38,551.00",NA,"44","Street Resurfacing Menu",2014,38551
"2000","ON W DIVERSEY AVE FROM N CLARK ST (635 W) TO N 1.00 ","5,785.00",NA,"44","Street Resurfacing Menu",2014,5785
"2001","ON W GRACE ST FROM N WAYNE AVE (1330 W) TO N 1.00 ","22,756.00",NA,"44","Street Resurfacing Menu",2014,22756
"2002","ON N PINE GROVE AVE FROM W DIVERSEY PKWY (2800 N) ","113,157.00",NA,"44","Street Resurfacing Menu",2014,113157
"2003","ON N GREENVIEW AVE FROM W CORNELIA AVE (3500 N) 1.00 ","3,700.00",NA,"44","Street Speed Hump Menu",2014,3700
"2004","ON W NEWPORT AVE FROM N LAKEWOOD AVE (1300 W) TO 1.00 ","3,700.00",NA,"44","Street Speed Hump Menu",2014,3700
"2005","ON W PATTERSON AVE FROM N CLARK ST (1100 W) TO N 1.00 ","1,850.00",NA,"44","Street Speed Hump Menu",2014,1850
"2006","3201 N SHEFFIELD AVE 1.00 ","600.00",NA,"44","Floodlight Menu",2014,600
"2007","3202 N SHEFFIELD AVE 1.00 ","600.00",NA,"44","Floodlight Menu",2014,600
"2008","3354 N HALSTED ST 1.00 ","600.00",NA,"44","Floodlight Menu",2014,600
"2009","ON W BELMONT AVE FROM N SHEFFIELD AVE (999 W) TO N 11.00 ","14,850.00",NA,"44","Street Light Piggy Back",2014,14850
"2010","ON N BOSWORTH AVE FROM W ADDISON ST (3600 N) TO W 2.00 ","144,000.00",NA,"44","Street Light Residential",2014,144000
"2011","ON N JANSSEN AVE FROM W ADDISON ST (3600 N) TO W 2.00 ","144,000.00",NA,"44","Street Light Residential",2014,144000
"2012","ON N GREENVIEW AVE FROM W ADDISON ST (3600 N) TO W 2.00 ","144,000.00",NA,"44","Street Light Residential",2014,144000
"2013","3357 N HALSTED ST 1.00 ","500.00",NA,"44","Street Light Upgrade",2014,500
"2014","3434 N HALSTED ST 1.00 ","500.00",NA,"44","Street Light Upgrade",2014,500
"2015","702 W WELLINGTON AVE 1.00 ","500.00",NA,"44","Street Light Upgrade",2014,500
"2016","3414 N HALSTED ST 1.00 ","500.00",NA,"44","Street Light Upgrade",2014,500
"2017","3402 N HALSTED ST 1.00 ","500.00",NA,"44","Street Light Upgrade",2014,500
"2018","3337 N HALSTED ST 1.00 ","500.00",NA,"44","Street Light Upgrade",2014,500
"2019","828 W BUCKINGHAM PL 1.00 ","500.00",NA,"44","Street Light Upgrade",2014,500
"2020","851 W WAVELAND AVE Inter-American Magnet School (TPC = ","300,000) ","287,200.00","44","School Projects",2014,287200
"2021","ON N AUSTIN AVE FROM 5010 N TO W ARGYLE ST (5000 N) 1.00 ","9,454.00",NA,"45","Alley Apron Menu",2014,9454
"2022","ON W HUTCHINSON ST FROM 4720 W TO N CICERO AVE 0.00 ","15,947.00",NA,"45","Alley Apron Menu",2014,15947
"2023","ON W HUTCHINSON ST FROM 4815 W TO N CICERO AVE 1.00 ","8,000.00",NA,"45","Alley Apron Menu",2014,8000
"2024","W ADDISON ST & N KEELER AVE&W WAVELAND AVE & N 1.00 ","21,633.00",NA,"45","Alley Resurfacing Menu",2014,21633
"2025","N MASON AVE & W HIGGINS AVE&N AUSTIN AVE & W 1.00 ","3,500.00",NA,"45","Alley Speed Hump Menu",2014,3500
"2026","W IRVING PARK RD & N SPRINGFIELD AVE&W BELLE 1.00 ","700.00",NA,"45","Alley Speed Hump Menu",2014,700
"2027","N MEDINA AVE & N MILWAUKEE AVE&N MOODY AVE & 1.00 ","700.00",NA,"45","Alley Speed Hump Menu",2014,700
"2028","ON W WILSON AVE FROM 5145 W TO N LECLAIRE AVE (5100 1.00 ","630.00",NA,"45","Bollard Menu",2014,630
"2029","ON N MCVICKER AVE FROM 4814 N TO W GUNNISON ST 1.00 ","630.00",NA,"45","Bollard Menu",2014,630
"2030","ON N KENNETH AVE FROM W GRACE ST (3800 N) TO W 0.00 ","33,438.00",NA,"45","Curb & Gutter Menu",2014,33438
"2031","ON N CENTRAL AVE FROM 4863 N TO W LAWRENCE AVE 1.00 ","1,527.00",NA,"45","Guardrail Menu",2014,1527
"2032","N MILWAUKEE AVE & N KENNETH AVE 1.00 ","600.00",NA,"45","In-Road ""State Law Stop",2014,600
"2033","W BRYN MAWR AVE & N MCVICKER AVE 1.00 ","950.00",NA,"45","In-Road ""State Law Stop",2014,950
"2034","N LARAMIE AVE & W WARWICK AVE 1.00 ","950.00",NA,"45","In-Road ""State Law Stop",2014,950
"2035","N LARAMIE AVE & N ELSTON AVE 1.00 ","550.00",NA,"45","In-Road ""State Law Stop",2014,550
"2036","W LAWRENCE AVE & N LAVERGNE AVE 1.00 ","950.00",NA,"45","In-Road ""State Law Stop",2014,950
"2037","ON W HUTCHINSON ST FROM N CICERO AVE (4800 W) TO N ","2,544.00",NA,"45","Miscellaneous Other",2014,2544
"2038","W BERWYN AVE & N AUSTIN AVE inroad sign replacement ","458.00",NA,"45","Miscellaneous Other",2014,458
"2039","ON N MILWAUKEE AVE FROM N ELSTON AVE (6200 N) TO 10.00 ","75,716.00",NA,"45","Protected Bike Lane",2014,75716
"2040","ON W PENSACOLA AVE FROM N KILPATRICK AVE (4710 W) 0.00 ","6,410.00",NA,"45","Sidewalk Menu",2014,6410
"2041","ON W BELLE PLAINE AVE FROM N KILPATRICK AVE (4700 0.00 ","6,917.00",NA,"45","Sidewalk Menu",2014,6917
"2042","ON N AVERS AVE FROM N PARKVIEW TER (3810 N) TO W 0.00 ","13,732.00",NA,"45","Sidewalk Menu",2014,13732
"2043","ON N MULLIGAN AVE FROM W CARMEN AVE (5100 N) TO W 0.00 ","8,718.00",NA,"45","Sidewalk Menu",2014,8718
"2044","ON W ARGYLE ST FROM N LAMON AVE (4900 W) TO N 0.00 ","13,343.00",NA,"45","Sidewalk Menu",2014,13343
"2045","ON W WINDSOR AVE FROM N LONG AVE (5400 W) TO N 0.00 ","10,202.00",NA,"45","Sidewalk Menu",2014,10202
"2046","ON W MONTROSE AVE FROM N LONG AVE (5400 W) TO N 0.00 ","1,224.00",NA,"45","Sidewalk Menu",2014,1224
"2047","ON W WINONA ST FROM N LECLAIRE AVE (5100 W) TO N 0.00 ","6,524.00",NA,"45","Sidewalk Menu",2014,6524
"2048","ON W WINNEMAC AVE FROM N LECLAIRE AVE (5100 W) TO 0.00 ","2,428.00",NA,"45","Sidewalk Menu",2014,2428
"2049","ON N NASHVILLE AVE FROM W STRONG ST (4900 N) TO W 0.00 ","2,947.00",NA,"45","Sidewalk Menu",2014,2947
"2050","ON N KEDVALE AVE FROM W ADDISON ST (3600 N) TO W 0.00 ","5,802.00",NA,"45","Sidewalk Menu",2014,5802
"2051","ON W WILSON AVE FROM N LINDER AVE (5500 W) TO N 0.00 ","4,791.00",NA,"45","Sidewalk Menu",2014,4791
"2052","ON W WINONA ST FROM N ELSTON AVE (4900 W) TO N 0.00 ","3,762.00",NA,"45","Sidewalk Menu",2014,3762
"2053","ON W CATALPA AVE FROM N LYNCH AVE (5300 W) TO N 0.00 ","2,528.00",NA,"45","Sidewalk Menu",2014,2528
"2054","ON N LAMON AVE FROM W GRACE ST (3800 N) TO W 0.00 ","9,177.00",NA,"45","Sidewalk Menu",2014,9177
"2055","ON W STRONG ST FROM N LAMON AVE (4900 W) TO N 0.00 ","20,552.00",NA,"45","Sidewalk Menu",2014,20552
"2056","ON W ARGYLE ST FROM N LAVERGNE AVE (5000 W) TO N 0.00 ","19,677.00",NA,"45","Sidewalk Menu",2014,19677
"2057","ON N MARMORA AVE FROM W STRONG ST (4900 N) TO W 2.00 ","66,033.00",NA,"45","Street Resurfacing Menu",2014,66033
"2058","ON W BELLE PLAINE AVE FROM N MILWAUKEE AVE (4900 1.00 ","8,405.00",NA,"45","Street Resurfacing Menu",2014,8405
"2059","ON W WAVELAND AVE FROM N TRIPP AVE (4240 W) TO N 1.00 ","32,669.00",NA,"45","Street Resurfacing Menu",2014,32669
"2060","ON N MCVICKER AVE FROM W BRYN MAWR AVE (5600 N) 1.00 ","37,120.00",NA,"45","Street Resurfacing Menu",2014,37120
"2061","ON W WILSON AVE FROM N LONG AVE (5400 W) TO N 1.00 ","14,307.00",NA,"45","Street Resurfacing Menu",2014,14307
"2062","ON N MELVINA AVE FROM W ARDMORE AVE (5800 N) TO W 1.00 ","73,979.00",NA,"45","Street Resurfacing Menu",2014,73979
"2063","ON N LECLAIRE AVE FROM W GRACE ST (3800 N) TO W 1.00 ","4,041.00",NA,"45","Street Resurfacing Menu",2014,4041
"2064","ON N MARMORA AVE FROM W GIDDINGS ST (4730 N) TO W 1.00 ","17,026.00",NA,"45","Street Resurfacing Menu",2014,17026
"2065","ON N MULLIGAN AVE FROM W BERWYN AVE (5300 N) TO W 1.00 ","53,894.00",NA,"45","Street Resurfacing Menu",2014,53894
"2066","ON N MARMORA AVE FROM W GUNNISON ST (4830 N) TO W 1.00 ","55,299.00",NA,"45","Street Resurfacing Menu",2014,55299
"2067","ON W STRONG ST FROM N MENARD AVE (5800 W) TO N 1.00 ","18,111.00",NA,"45","Street Resurfacing Menu",2014,18111
"2068","ON W BELLE PLAINE AVE FROM N LAPORTE AVE (4940 W) 5.00 ","71,321.00",NA,"45","Street Resurfacing Menu",2014,71321
"2069","ON N MCVICKER AVE FROM W HIGGINS AVE (5099 N) TO W 1.00 ","51,747.00",NA,"45","Street Resurfacing Menu",2014,51747
"2070","ON W STRONG ST FROM N MONITOR AVE (5830 W) TO N 1.00 ","22,510.00",NA,"45","Street Resurfacing Menu",2014,22510
"2071","ON N LONDON AVE FROM W GIDDINGS ST (4730 N) TO W 1.00 ","25,298.00",NA,"45","Street Resurfacing Menu",2014,25298
"2072","ON W DAKIN ST FROM N LARAMIE AVE (5200 W) TO N 1.00 ","49,487.00",NA,"45","Street Resurfacing Menu",2014,49487
"2073","ON N NORMANDY AVE FROM W CARMEN AVE (5100 N) TO 1.00 ","50,836.00",NA,"45","Street Resurfacing Menu",2014,50836
"2074","ON N NATOMA AVE FROM W BALMORAL AVE (5400 N) TO 1.00 ","73,006.00",NA,"45","Street Resurfacing Menu",2014,73006
"2075","ON N TRIPP AVE FROM W GRACE ST (3800 N) TO W 2.00 ","111,278.00",NA,"45","Street Resurfacing Menu",2014,111278
"2076","ON N MASON AVE FROM W BRYN MAWR AVE (5600 N) TO 1.00 ","43,330.00",NA,"45","Street Resurfacing Menu",2014,43330
"2077","ON N MONITOR AVE FROM W FOSTER AVE (5200 N) TO W 1.00 ","3,700.00",NA,"45","Street Speed Hump Menu",2014,3700
"2078","ON W BALMORAL AVE FROM N LUNA AVE (5530 W) TO N 1.00 ","1,850.00",NA,"45","Street Speed Hump Menu",2014,1850
"2079","ON W BERTEAU AVE FROM N KILBOURN AVE (4500 W) TO 1.00 ","1,850.00",NA,"45","Street Speed Hump Menu",2014,1850
"2080","ON W CARMEN AVE FROM N LOCKWOOD AVE (5300 W) TO 1.00 ","3,700.00",NA,"45","Street Speed Hump Menu",2014,3700
"2081","ON W DAKIN ST FROM N CICERO AVE (4800 W) TO N 1.00 ","3,700.00",NA,"45","Street Speed Hump Menu",2014,3700
"2082","ON W AINSLIE ST FROM N CENTRAL AVE (5600 W) TO N 1.00 ","3,700.00",NA,"45","Street Speed Hump Menu",2014,3700
"2083","ON W AGATITE AVE FROM N LAVERGNE AVE (5000 W) TO 1.00 ","3,700.00",NA,"45","Street Speed Hump Menu",2014,3700
"2084","3945 N SPRINGFIELD AVE Independence Park - Water feature/playground ","100,000.00",NA,"45","Chicago Park District",2014,100000
"2085","ON N KENMORE AVE FROM 4000 N TO W IRVING PARK RD 1.00 ","7,335.00",NA,"46","Alley Apron Menu",2014,7335
"2086","ON W DAKIN ST FROM 1020 W TO N SHERIDAN RD (1000 W) 1.00 ","27,849.00",NA,"46","Alley Apron Menu",2014,27849
"2087","N HALSTED ST & W ADDISON ST&N BROADWAY & W 1.00 ","26,946.00",NA,"46","Alley Resurfacing Menu",2014,26946
"2088","N BEACON ST & W LELAND AVE&N MALDEN ST & W 1.00 ","30,977.00",NA,"46","Alley Resurfacing Menu",2014,30977
"2089","ON W GORDON TER FROM N MARINE DR (630 W) TO N 0.00 ","9,813.00",NA,"46","Curb & Gutter Menu",2014,9813
"2090","ON N MARINE DR FROM W GORDON TER (4180 N) TO W 0.00 ","10,697.00",NA,"46","Curb & Gutter Menu",2014,10697
"2091","ON N LAKE SHORE DR FROM W SHERIDAN RD (3820 N) TO 0.00 ","19,062.00",NA,"46","Curb & Gutter Menu",2014,19062
"2092","N MARINE DR & W WILSON AVE 1.00 ","550.00",NA,"46","In-Road ""State Law Stop",2014,550
"2093","W LAWRENCE AVE & N BEACON ST 1.00 ","550.00",NA,"46","In-Road ""State Law Stop",2014,550
"2094","N MAGNOLIA AVE & W SUNNYSIDE AVE bench replacements at Sunnyside Mall ","1,575.00",NA,"46","Miscellaneous Other",2014,1575
"2095","ON W SUNNYSIDE AVE FROM N MAGNOLIA AVE (1230 W) ","3,000.00",NA,"46","Miscellaneous Other",2014,3000
"2096","W LAWRENCE DR & N LSD LAWRENCE AV XR ","16,037.00",NA,"46","Miscellaneous Other",2014,16037
"2097","W LELAND AVE & N CLARK ST Leland Neighborhood Greenway ","68,000.00",NA,"46","Miscellaneous Other",2014,68000
"2098","W WILSON DR & N LSD WILSON AV XR ","16,037.00",NA,"46","Miscellaneous Other",2014,16037
"2099","4520 N BROADWAY ","285.00",NA,"46","Miscellaneous Other",2014,285
"2100","ON N BROADWAY FROM W BRADLEY PL (3721 N) TO W 0.00 ","100,000.00",NA,"46","Sidewalk Menu",2014,100000
"2101","ON W CORNELIA AVE FROM N LAKE SHORE DR (500 W) TO 0.00 ","9,667.00",NA,"46","Sidewalk Menu",2014,9667
"2102","ON N PINE GROVE AVE FROM W SHERIDAN RD (3900 N) TO 0.00 ","8,847.00",NA,"46","Sidewalk Menu",2014,8847
"2103","ON N MARINE DR FROM W WILSON AVE (4600 N) TO W 0.00 ","10,189.00",NA,"46","Sidewalk Menu",2014,10189
"2104","ON W IRVING PARK RD FROM N KENMORE AVE (1040 W) 0.00 ","2,347.00",NA,"46","Sidewalk Menu",2014,2347
"2105","ON N HAZEL ST FROM W BUENA AVE (4200 N) TO W JUNIOR 0.00 ","29,871.00",NA,"46","Sidewalk Menu",2014,29871
"2106","ON N PINE GROVE AVE FROM W IRVING PARK RD (4000 N) 0.00 ","517.00",NA,"46","Sidewalk Menu",2014,517
"2107","ON W GORDON TER FROM N MARINE DR (630 W) TO N 1.00 ","51,091.00",NA,"46","Street Resurfacing Menu",2014,51091
"2108","ON W BITTERSWEET PL FROM N MARINE DR (610 W) TO N 1.00 ","75,939.00",NA,"46","Street Resurfacing Menu",2014,75939
"2109","ON W WAVELAND AVE FROM N HALSTED ST (800 W) TO N 1.00 ","46,051.00",NA,"46","Street Resurfacing Menu",2014,46051
"2110","ON N SEMINARY AVE FROM W GRACE ST (3800 N) TO W 2.00 ","63,341.00",NA,"46","Street Resurfacing Menu",2014,63341
"2111","ON N MARINE DR FROM W WILSON DR (4600 N) TO W 2.00 ","129,095.00",NA,"46","Street Resurfacing Menu",2014,129095
"2112","ON N SHERIDAN RD FROM W DAKIN ST (3930 N) TO W 1.00 ","22,818.00",NA,"46","Street Resurfacing Menu",2014,22818
"2113","ON N LAKE SHORE DR FROM W STRATFORD PL (3480 N) TO 6.00 ","409,477.00",NA,"46","Street Resurfacing Menu",2014,409477
"2114","ON N DAYTON ST FROM W MONTROSE AVE (4400 N) TO W 1.00 ","22,561.00",NA,"46","Street Resurfacing Menu",2014,22561
"2115","ON N MARINE DR FROM W CASTLEWOOD TER (4860 N) TO 1.00 ","85,244.00",NA,"46","Street Resurfacing Menu",2014,85244
"2116","ON N MAGNOLIA AVE FROM W SUNNYSIDE AVE (4500 N) 3.00 ","3,700.00",NA,"46","Street Speed Hump Menu",2014,3700
"2117","ON W LAWRENCE AVE FROM N LSD LAWRENCE AV XR Lawrence and LSD viaduct mural. - ","5,000.00",NA,"46","Miscellaneous Other",2014,5000
"2118","ON W WILSON AVE FROM N LSD WILSON AV XR (630 W) TO Wilson and LSD viaduct mural ","5,000.00",NA,"46","Miscellaneous Other",2014,5000
"2119","ON N GLENWOOD AVE FROM 5140 N TO W WINONA ST 1.00 ","8,105.00",NA,"47","Alley Apron Menu",2014,8105
"2120","ON N GLENWOOD AVE FROM 5110 N TO W CARMEN AVE 1.00 ","7,315.00",NA,"47","Alley Apron Menu",2014,7315
"2121","ON W BYRON ST FROM 2415 W TO N WESTERN AVE (2400 1.00 ","13,308.00",NA,"47","Alley Apron Menu",2014,13308
"2122","ON W WARNER AVE FROM 1465 W TO N SOUTHPORT AVE 1.00 ","6,696.00",NA,"47","Alley Apron Menu",2014,6696
"2123","ON W SUNNYSIDE AVE FROM 2250 W TO N LINCOLN AVE 1.00 ","10,397.00",NA,"47","Alley Apron Menu",2014,10397
"2124","ON N SOUTHPORT AVE FROM 4116 N TO W BELLE PLAINE 1.00 ","8,705.00",NA,"47","Alley Apron Menu",2014,8705
"2125","N CLAREMONT AVE & W BYRON ST&N OAKLEY AVE & W 1.00 ","11,634.00",NA,"47","Alley Resurfacing Menu",2014,11634
"2126","N CLAREMONT AVE & W MONTROSE AVE&N WESTERN 1.00 ","21,043.00",NA,"47","Alley Resurfacing Menu",2014,21043
"2127","W LAWRENCE AVE & N WOLCOTT AVE&W AINSLIE ST & N 1.00 ","47,321.00",NA,"47","Alley Resurfacing Menu",2014,47321
"2128","N HERMITAGE AVE & W LAWRENCE AVE&N PAULINA ST & 1.00 ","39,420.00",NA,"47","Alley Resurfacing Menu",2014,39420
"2129","N SEELEY AVE & W AINSLIE ST&N HOYNE AVE & W 1.00 ","1,014.00",NA,"47","Alley Resurfacing Menu",2014,1014
"2130","W PENSACOLA AVE & N WESTERN AVE&W MONTROSE 1.00 ","28,045.00",NA,"47","Alley Resurfacing Menu",2014,28045
"2131","ON W BERTEAU AVE FROM N DAMEN AVE (2000 W) TO N ","2,651.00",NA,"47","Alley Resurfacing Menu",2014,2651
"2132","N DAMEN AVE & W EDDY ST&N WOLCOTT AVE & W 1.00 ","16,726.00",NA,"47","Alley Resurfacing Menu",2014,16726
"2133","N WINCHESTER AVE & W BERTEAU AVE&N DAMEN AVE & 1.00 ","15,653.00",NA,"47","Alley Resurfacing Menu",2014,15653
"2134","N WOLCOTT AVE & W BERTEAU AVE&N WINCHESTER AVE 1.00 ","44,662.00",NA,"47","Alley Resurfacing Menu",2014,44662
"2135","N RAVENSWOOD AVE & W LAWRENCE AVE&N 1.00 ","33,570.00",NA,"47","Alley Resurfacing Menu",2014,33570
"2136","W ADDISON ST & N CAMPBELL AVE&W WAVELAND AVE & 1.00 ","700.00",NA,"47","Alley Speed Hump Menu",2014,700
"2137","ON N MAPLEWOOD AVE FROM 4156 N TO W BELLE PLAINE 1.00 ","1,434.00",NA,"47","Bollard Menu",2014,1434
"2138","ON W IRVING PARK RD FROM N RAVENSWOOD AVE (1760 0.00 ","5,862.00",NA,"47","Curb & Gutter Menu",2014,5862
"2139","ON N VIRGINIA AVE FROM W LELAND AVE (4700 N) TO W 0.00 ","20,558.00",NA,"47","Curb & Gutter Menu",2014,20558
"2140","ON N LEAVITT ST FROM W WAVELAND AVE (3700 N) TO W 0.00 ","6,464.00",NA,"47","Curb & Gutter Menu",2014,6464
"2141","W MONTROSE AVE & N HAMILTON AVE 1.00 ","950.00",NA,"47","In-Road ""State Law Stop",2014,950
"2142","W MONTROSE AVE & N BELL AVE 1.00 ","950.00",NA,"47","In-Road ""State Law Stop",2014,950
"2143","W BERENICE AVE & N DAMEN AVE 1.00 ","550.00",NA,"47","In-Road ""State Law Stop",2014,550
"2144","W MONTROSE AVE & N HERMITAGE AVE 1.00 ","550.00",NA,"47","In-Road ""State Law Stop",2014,550
"2145","W MONTROSE AVE & N CLAREMONT AVE 1.00 ","950.00",NA,"47","In-Road ""State Law Stop",2014,950
"2146","W ADDISON ST & N OAKLEY AVE 2.00 ","1,551.00",NA,"47","In-Road ""State Law Stop",2014,1551
"2147","N LINCOLN AVE & W LELAND AVE 1.00 ","950.00",NA,"47","In-Road ""State Law Stop",2014,950
"2148","N DAMEN AVE & W EASTWOOD AVE 1.00 ","550.00",NA,"47","In-Road ""State Law Stop",2014,550
"2149","N HOYNE AVE & W MONTROSE AVE 1.00 ","550.00",NA,"47","In-Road ""State Law Stop",2014,550
"2150","W MONTROSE AVE & N SEELEY AVE 1.00 ","950.00",NA,"47","In-Road ""State Law Stop",2014,950
"2151","W ADDISON ST & N HOYNE AVE 2.00 ","1,550.00",NA,"47","In-Road ""State Law Stop",2014,1550
"2152","N LINCOLN AVE & W BERENICE AVE 1.00 ","550.00",NA,"47","In-Road ""State Law Stop",2014,550
"2153","W ADDISON ST & N HERMITAGE AVE 1.00 ","950.00",NA,"47","In-Road ""State Law Stop",2014,950
"2154","N CLARK ST & W AINSLIE ST 1.00 ","550.00",NA,"47","In-Road ""State Law Stop",2014,550
"2155","4600 N ROCKWELL ST ","2,580.00",NA,"47","Miscellaneous Other",2014,2580
"2156","4658 N LINCOLN AVE ","1,050.00",NA,"47","Miscellaneous Other",2014,1050
"2157","N LINCOLN AVE & W LELAND AVE 1.00 ","3,200.00",NA,"47","Pavement Markings",2014,3200
"2158","ON W CORNELIA AVE FROM N HOYNE AVE (2100 W) TO N 0.00 ","869.00",NA,"47","Sidewalk Menu",2014,869
"2159","ON W BERENICE AVE FROM N RAVENSWOOD AVE (1800 W) 0.00 ","3,761.00",NA,"47","Sidewalk Menu",2014,3761
"2160","ON W BYRON ST FROM N LINCOLN AVE (1930 W) TO N 0.00 ","3,088.00",NA,"47","Sidewalk Menu",2014,3088
"2161","ON N ARTESIAN AVE FROM W MONTROSE AVE (4400 N) TO 0.00 ","426.00",NA,"47","Sidewalk Menu",2014,426
"2162","ON W CULLOM AVE FROM N PAULINA ST (1700 W) TO N 0.00 ","1,356.00",NA,"47","Sidewalk Menu",2014,1356
"2163","ON N LINCOLN AVE FROM W CULLOM AVE (4300 N) TO W 0.00 ","1,364.00",NA,"47","Sidewalk Menu",2014,1364
"2164","ON W SUNNYSIDE AVE FROM N ROCKWELL ST (2600 W) TO 0.00 ","4,745.00",NA,"47","Sidewalk Menu",2014,4745
"2165","ON N CLAREMONT AVE FROM W BELLE PLAINE AVE (4100 0.00 ","275.00",NA,"47","Sidewalk Menu",2014,275
"2166","ON W BYRON ST FROM N GREENVIEW AVE (1500 W) TO N 1.00 ","8,464.00",NA,"47","Street Resurfacing Menu",2014,8464
"2167","ON W ROSCOE ST FROM N LINCOLN AVE (1700 W) TO N 1.00 ","71,809.00",NA,"47","Street Resurfacing Menu",2014,71809
"2168","ON N HOYNE AVE FROM W WAVELAND AVE (3700 N) TO W 1.00 ","5,435.00",NA,"47","Street Resurfacing Menu",2014,5435
"2169","ON W BERTEAU AVE FROM N WESTERN AVE (2400 W) TO N 1.00 ","48,355.00",NA,"47","Street Resurfacing Menu",2014,48355
"2170","ON W SCHOOL ST FROM N ASHLAND AVE (1600 W) TO N 1.00 ","66,840.00",NA,"47","Street Resurfacing Menu",2014,66840
"2171","ON W WINONA ST FROM N BROADWAY (1200 W) TO N 1.00 ","84,320.00",NA,"47","Street Resurfacing Menu",2014,84320
"2172","ON N HAMILTON AVE FROM W BYRON ST (3900 N) TO W 1.00 ","25,927.00",NA,"47","Street Resurfacing Menu",2014,25927
"2173","ON N ROCKWELL ST FROM W EASTWOOD AVE (4630 N) TO 1.00 ","10,616.00",NA,"47","Street Resurfacing Menu",2014,10616
"2174","ON W WAVELAND AVE FROM N HERMITAGE AVE (1730 W) 1.00 ","20,143.00",NA,"47","Street Resurfacing Menu",2014,20143
"2175","ON W WILSON AVE FROM N MAPLEWOOD AVE (2530 W) TO 1.00 ","8,386.00",NA,"47","Street Resurfacing Menu",2014,8386
