"","description","costA","costB","ward","program","year","cost"
"1841","5403 W LELAND AVE 0.00 ","13,337.00",NA,"45","Sidewalk Menu",2016,13337
"1842","3701-3721 N KOSTNER AVE 0.00 ","17,477.00",NA,"45","Sidewalk Menu",2016,17477
"1843","5014 W BYRON ST 0.00 ","3,407.00",NA,"45","Sidewalk Menu",2016,3407
"1844","5523 W WILSON AVE 0.00 ","5,030.00",NA,"45","Sidewalk Menu",2016,5030
"1845","3707 N KILDARE AVE 0.00 ","4,557.00",NA,"45","Sidewalk Menu",2016,4557
"1846","3851 N KEYSTONE AVE 0.00 ","17,725.00",NA,"45","Sidewalk Menu",2016,17725
"1847","4912-4916 N MEADE AVE 0.00 ","6,523.00",NA,"45","Sidewalk Menu",2016,6523
"1848","5710 N MELVINA AVE 0.00 ","3,187.00",NA,"45","Sidewalk Menu",2016,3187
"1849","4552 N LONG AVE 0.00 ","7,037.00",NA,"45","Sidewalk Menu",2016,7037
"1850","5208 W FOSTER AVE 0.00 ","2,311.00",NA,"45","Sidewalk Menu",2016,2311
"1851","6015 W ARDMORE AVE 0.00 ","4,083.00",NA,"45","Sidewalk Menu",2016,4083
"1852","5545 N MILWAUKEE AVE 0.00 ","10,733.00",NA,"45","Sidewalk Menu",2016,10733
"1853","4860 W BERENICE AVE 0.00 ","8,112.00",NA,"45","Sidewalk Menu",2016,8112
"1854","5426 N LOTUS AVE 0.00 ","3,252.00",NA,"45","Sidewalk Menu",2016,3252
"1855","4051 N LAPORTE AVE 0.00 ","9,235.00",NA,"45","Sidewalk Menu",2016,9235
"1856","3702 N KEDVALE AVE 0.00 ","5,020.00",NA,"45","Sidewalk Menu",2016,5020
"1857","ON W BYRON ST FROM N KEELER AVE (4200 W) TO N 2.00 ","56,505.00",NA,"45","Street Resurfacing Menu",2016,56505
"1858","ON W LELAND AVE FROM N CENTRAL AVE (5600 W) TO N 3.00 ","156,596.00",NA,"45","Street Resurfacing Menu",2016,156596
"1859","ON N AVONDALE AVE FROM W AINSLIE ST (4900 N) TO W 1.00 ","3,623.00",NA,"45","Street Resurfacing Menu",2016,3623
"1860","ON W BERTEAU AVE FROM N KILPATRICK AVE (4700 W) TO 1.00 ","22,059.00",NA,"45","Street Resurfacing Menu",2016,22059
"1861","ON N AVONDALE AVE FROM N MOODY AVE (5500 N) TO N 1.00 ","126,725.00",NA,"45","Street Resurfacing Menu",2016,126725
"1862","ON W SEMINOLE ST FROM N MASON AVE (5930 W) TO N 2.00 ","108,166.00",NA,"45","Street Resurfacing Menu",2016,108166
"1863","ON W SEMINOLE ST FROM N MOBILE AVE (6300 W) TO N 2.00 ","83,567.00",NA,"45","Street Resurfacing Menu",2016,83567
"1864","ON N KILPATRICK AVE FROM W HUTCHINSON ST (4230 N) 1.00 ","3,700.00",NA,"45","Street Speed Hump Menu",2016,3700
"1865","ON N MAJOR AVE FROM W LELAND AVE (4700 N) TO W 1.00 ","3,700.00",NA,"45","Street Speed Hump Menu",2016,3700
"1866","ON W GUNNISON ST FROM N MARMORA AVE (5900 W) TO N 3.00 ","5,550.00",NA,"45","Street Speed Hump Menu",2016,5550
"1867","ON W WAVELAND AVE FROM N KEELER AVE (4200 W) TO N 1.00 ","3,700.00",NA,"45","Street Speed Hump Menu",2016,3700
"1868","ON W CULLOM AVE FROM N LAMON AVE (4900 W) TO N 2.00 ","3,470.00",NA,"45","Street Speed Hump Menu",2016,3470
"1869","W FOSTER AVE & N NAGLE AVE 1.00 ","27,100.00",NA,"45","Left-Turn Arrow Menu",2016,27100
"1870","5149 N LOTUS AVE Install One LED Fixture 1.00 ","450.00",NA,"45","Street Light Upgrade",2016,450
"1871","W FOSTER AVE & N NAGLE AVE 1.00 ","2,300.00",NA,"45","Pavement Markings",2016,2300
"1872","Independence Park - Water feature/playground 15000.00 ","15,000.00",NA,"45","Miscellaneous Other",2016,15000
"1873","286 Trees - various locations 143000.00 ","143,000.00",NA,"45","Miscellaneous Other",2016,143000
"1874","2016 Menu Ward 45 - Trees (100) 50000.00 ","50,000.00",NA,"45","Miscellaneous Other",2016,50000
"1875","W LAWRENCE AVE & N CLARENDON AVE&W LAKESIDE PL 1.00 ","76,139.00",NA,"46","Alley Resurfacing Menu",2016,76139
"1876","N KENMORE AVE & W AINSLIE ST&N SHERIDAN RD & W 1.00 ","44,218.00",NA,"46","Alley Resurfacing Menu",2016,44218
"1877","N CLIFTON AVE & W SUNNYSIDE AVE&N RACINE AVE & 1.00 ","42,966.00",NA,"46","Alley Resurfacing Menu",2016,42966
"1878","W JUNIOR TER & N HAZEL ST&W MONTROSE AVE & N 1.00 ","22,274.00",NA,"46","Alley Resurfacing Menu",2016,22274
"1879","N BEACON ST & W SUNNYSIDE AVE&N DOVER ST & W 1.00 ","42,113.00",NA,"46","Alley Resurfacing Menu",2016,42113
"1880","W CUYLER AVE & N BROADWAY&W BELLE PLAINE AVE & 1.00 ","37,940.00",NA,"46","Alley Resurfacing Menu",2016,37940
"1881","N RACINE AVE & W SUNNYSIDE AVE&N MAGNOLIA AVE & 1.00 ","27,751.00",NA,"46","Alley Resurfacing Menu",2016,27751
"1882","W WILSON AVE & N MALDEN ST 2.00 ","350.00",NA,"46","In-Road ""State Law Stop",2016,350
"1883","1316 W WILSON AVE 1.00 ","750.00",NA,"46","Miscellaneous CDOT",2016,750
"1884","4600 N BROADWAY 7500.00 ","7,500.00",NA,"46","Miscellaneous CDOT",2016,7500
"1885","ON W SUNNYSIDE AVE FROM N MAGNOLIA AVE (1230 W) 1.00 ","4,627.00",NA,"46","Miscellaneous CDOT",2016,4627
"1886","ON W SHERIDAN RD FROM N LAKE SHORE DR (3820 N) TO 0.00 ","941.00",NA,"46","Sidewalk Menu",2016,941
"1887","ON W SUNNYSIDE AVE FROM N MAGNOLIA AVE (1230 W) 0.00 ","6,726.00",NA,"46","Sidewalk Menu",2016,6726
"1888","ON N PINE GROVE AVE FROM W SHERIDAN RD (3900 N) TO 0.00 ","12,504.00",NA,"46","Sidewalk Menu",2016,12504
"1889","ON N DOVER ST FROM W LAWRENCE AVE (4800 N) TO W 0.00 ","22,510.00",NA,"46","Sidewalk Menu",2016,22510
"1890","ON W SHERIDAN RD FROM N SHEFFIELD AVE (3900 N) TO N 0.00 ","5,858.00",NA,"46","Sidewalk Menu",2016,5858
"1891","ON W GRACE ST FROM N WILTON AVE (930 W) TO N 2.00 ","110,257.00",NA,"46","Street Resurfacing Menu",2016,110257
"1892","ON N KENMORE AVE FROM W WILSON AVE (4600 N) TO W 2.00 ","74,595.00",NA,"46","Street Resurfacing Menu",2016,74595
"1893","ON N FREMONT ST FROM W DAKIN ST (3930 N) TO W 1.00 ","25,302.00",NA,"46","Street Resurfacing Menu",2016,25302
"1894","ON W CORNELIA AVE FROM N PINE GROVE AVE (600 W) TO 1.00 ","42,909.00",NA,"46","Street Resurfacing Menu",2016,42909
"1895","W IRVING PARK RD & N BROADWAY ","8,007.00",NA,"46","Left-Turn Arrow Menu",2016,8007
"1896","N MARINE DR & W IRVING PARK RD Install Left Turn Arrow 1.00 ","38,066.00",NA,"46","Left-Turn Arrow Menu",2016,38066
"1897","ON N BROADWAY FROM W ADDISON ST (3600 N) TO W 2.00 ","625,000.00",NA,"46","Street Light Arterial",2016,625000
"1898","Bezazian Library Mural Restoration 2000.00 ","2,000.00",NA,"46","Miscellaneous Other",2016,2000
"1899","1411 W ARGYLE ST 1.00 ","8,782.00",NA,"47","Alley Apron Menu",2016,8782
"1900","4344 N BELL AVE 1.00 ","9,230.00",NA,"47","Alley Apron Menu",2016,9230
"1901","4922 N MAGNOLIA AVE 1.00 ","9,610.00",NA,"47","Alley Apron Menu",2016,9610
"1902","4612 N SEELEY AVE 1.00 ","8,319.00",NA,"47","Alley Apron Menu",2016,8319
"1903","2143 W AINSLIE ST 1.00 ","8,411.00",NA,"47","Alley Apron Menu",2016,8411
"1904","4343 N BELL AVE 1.00 ","9,101.00",NA,"47","Alley Apron Menu",2016,9101
"1905","3610 N CLAREMONT AVE 1.00 ","9,313.00",NA,"47","Alley Apron Menu",2016,9313
"1906","N ASHLAND AVE & W LAWRENCE AVE&N PAULINA ST & 1.00 ","12,176.00",NA,"47","Alley Resurfacing Menu",2016,12176
"1907","W IRVING PARK RD & N HERMITAGE AVE&W BYRON ST & 1.00 ","20,031.00",NA,"47","Alley Resurfacing Menu",2016,20031
"1908","N CLARK ST & W LAWRENCE AVE&N ASHLAND AVE & W 1.00 ","56,993.00",NA,"47","Alley Resurfacing Menu",2016,56993
"1909","W WILSON AVE & N DAMEN AVE&W EASTWOOD AVE & N 1.00 ","36,523.00",NA,"47","Alley Resurfacing Menu",2016,36523
"1910","W GIDDINGS ST & N SEELEY AVE&W LAWRENCE AVE & N 1.00 ","23,165.00",NA,"47","Alley Resurfacing Menu",2016,23165
"1911","W IRVING PARK RD & N HOYNE AVE&W CUYLER AVE & N 1.00 ","32,590.00",NA,"47","Alley Resurfacing Menu",2016,32590
"1912","W BYRON ST & N MARSHFIELD AVE&W GRACE ST & N 1.00 ","12,773.00",NA,"47","Alley Resurfacing Menu",2016,12773
"1913","N CAMPBELL AVE & W WAVELAND AVE 0.00 ","13.00",NA,"47","Curb & Gutter Menu",2016,13
"1914","1456 W BYRON ST 0.00 ","33,800.00",NA,"47","Curb & Gutter Menu",2016,33800
"1915","ON N RAVENSWOOD AVE FROM W HENDERSON ST (3330 N) 0.00 ","42,898.00",NA,"47","Curb & Gutter Menu",2016,42898
"1916","4530 N RAVENSWOOD AVE 0.00 ","1,021.00",NA,"47","Curb & Gutter Menu",2016,1021
"1917","N RAVENSWOOD AVE & W BELMONT AVE 0.00 ","10,689.00",NA,"47","Curb & Gutter Menu",2016,10689
"1918","N LINCOLN AVE & W LELAND AVE 3.00 ","1,300.00",NA,"47","In-Road ""State Law Stop",2016,1300
"1919","W ADDISON ST & N OAKLEY AVE 1.00 ","350.00",NA,"47","In-Road ""State Law Stop",2016,350
"1920","W BERENICE AVE & N LINCOLN AVE 1.00 ","350.00",NA,"47","In-Road ""State Law Stop",2016,350
"1921","W MONTROSE AVE & N CAMPBELL AVE 2.00 ","700.00",NA,"47","In-Road ""State Law Stop",2016,700
"1922","W MONTROSE AVE & N HAMILTON AVE 2.00 ","700.00",NA,"47","In-Road ""State Law Stop",2016,700
"1923","W FOSTER AVE & N WAYNE AVE 1.00 ","600.00",NA,"47","In-Road ""State Law Stop",2016,600
"1924","N DAMEN AVE & W BERENICE AVE 1.00 ","350.00",NA,"47","In-Road ""State Law Stop",2016,350
"1925","N CLARK ST & W AINSLIE ST 2.00 ","700.00",NA,"47","In-Road ""State Law Stop",2016,700
"1926","W WILSON AVE & N WINCHESTER AVE 1.00 ","600.00",NA,"47","In-Road ""State Law Stop",2016,600
"1927","W MONTROSE AVE & N BELL AVE 2.00 ","950.00",NA,"47","In-Road ""State Law Stop",2016,950
"1928","W MONTROSE AVE & N MAPLEWOOD AVE 1.00 ","350.00",NA,"47","In-Road ""State Law Stop",2016,350
"1929","N LINCOLN AVE & W HUTCHINSON ST 2.00 ","700.00",NA,"47","In-Road ""State Law Stop",2016,700
"1930","W MONTROSE AVE & N HERMITAGE AVE 1.00 ","350.00",NA,"47","In-Road ""State Law Stop",2016,350
"1931","N LINCOLN AVE & W CORNELIA AVE 3.00 ","1,050.00",NA,"47","In-Road ""State Law Stop",2016,1050
"1932","N DAMEN AVE & W EASTWOOD AVE 1.00 ","350.00",NA,"47","In-Road ""State Law Stop",2016,350
"1933","W WARNER AVE & N LINCOLN AVE 2.00 ","950.00",NA,"47","In-Road ""State Law Stop",2016,950
"1934","N LINCOLN AVE & W WARNER AVE 1.00 ","600.00",NA,"47","In-Road ""State Law Stop",2016,600
"1935","W WILSON AVE & N GREENVIEW AVE 1.00 ","350.00",NA,"47","In-Road ""State Law Stop",2016,350
"1936","W ADDISON ST & N HERMITAGE AVE 2.00 ","950.00",NA,"47","In-Road ""State Law Stop",2016,950
"1937","W ADDISON ST & N HOYNE AVE 3.00 ","1,050.00",NA,"47","In-Road ""State Law Stop",2016,1050
"1938","W MONTROSE AVE & N SEELEY AVE 1.00 ","600.00",NA,"47","In-Road ""State Law Stop",2016,600
"1939","W MONTROSE AVE & N CLAREMONT AVE 1.00 ","600.00",NA,"47","In-Road ""State Law Stop",2016,600
"1940","N CLARK ST & W CARMEN AVE 2.00 ","600.00",NA,"47","In-Road ""State Law Stop",2016,600
"1941","4400 N CLARK ST 2016 Menu (Ward 47) Trees 1.00 ","4,000.00",NA,"47","Miscellaneous CDOT",2016,4000
"1942","2575 W MONTROSE AVE 1.00 ","3,500.00",NA,"47","Pavement Markings",2016,3500
"1943","4656 N ROCKWELL ST 1.00 ","2,800.00",NA,"47","Pavement Markings",2016,2800
"1944","4662 N LINCOLN AVE 0.00 ","2,164.00",NA,"47","Sidewalk Menu",2016,2164
"1945","2216 W LELAND AVE 0.00 ","3,215.00",NA,"47","Sidewalk Menu",2016,3215
"1946","1801 W SCHOOL ST 0.00 ","4,645.00",NA,"47","Sidewalk Menu",2016,4645
"1947","4720 N DAMEN AVE 0.00 ","1,144.00",NA,"47","Sidewalk Menu",2016,1144
"1948","1239 W WINONA ST 0.00 ","319.00",NA,"47","Sidewalk Menu",2016,319
"1949","ON N MAGNOLIA AVE FROM W LAWRENCE AVE (4800 N) 0.00 ","13,464.00",NA,"47","Sidewalk Menu",2016,13464
"1950","3501 N LEAVITT ST 0.00 ","5,365.00",NA,"47","Sidewalk Menu",2016,5365
"1951","4612 N SEELEY AVE 0.00 ","7,470.00",NA,"47","Sidewalk Menu",2016,7470
"1952","3720 N TALMAN AVE 0.00 ","14,061.00",NA,"47","Sidewalk Menu",2016,14061
"1953","4217 N HERMITAGE AVE 0.00 ","3,005.00",NA,"47","Sidewalk Menu",2016,3005
"1954","4631 N ROCKWELL ST 0.00 ","6,695.00",NA,"47","Sidewalk Menu",2016,6695
"1955","ON N ROCKWELL ST FROM W MELROSE ST (3230 N) TO W 2.00 ","244,801.00",NA,"47","Street Resurfacing Menu",2016,244801
"1956","ON W MELROSE ST FROM N ROCKWELL ST (2600 W) TO N 1.00 ","62,678.00",NA,"47","Street Resurfacing Menu",2016,62678
"1957","ON N RAVENSWOOD AVE FROM W SCHOOL ST (3300 N) TO 2.00 ","54,063.00",NA,"47","Street Resurfacing Menu",2016,54063
"1958","1736 W SCHOOL ST; 4142 N WESTERN AVE; 3529 N Install LED Alley Lights 4.00 ","1,800.00",NA,"47","Street Light Upgrade",2016,1800
"1959","ON W EASTWOOD AVE FROM N LEAVITT ST (2200 W) TO N 3.00 ","1,500.00",NA,"47","Street Light Upgrade",2016,1500
"1960","ON N CAMPBELL AVE FROM W BERTEAU AVE (4200 N) TO 2.60 ","203,000.00",NA,"47","Street Light Residential",2016,203000
"1961","ON N WOLCOTT AVE FROM W LARCHMONT AVE (3930 N) 2.30 ","177,000.00",NA,"47","Street Light Residential",2016,177000
"1962","2509 W IRVING PARK RD Revere Park 50000.00 ","50,000.00",NA,"47","Chicago Park District",2016,50000
"1963","2016 Menu - Ward 47 Mosaic - Wilson Ave Bridge (Mosaic) 15000.00 ","15,000.00",NA,"47","Miscellaneous Other",2016,15000
"1964","1215 W ROSEDALE AVE 1.00 ","10,108.00",NA,"48","Alley Apron Menu",2016,10108
"1965","1245 W BRYN MAWR AVE 1.00 ","8,524.00",NA,"48","Alley Apron Menu",2016,8524
"1966","1211 W GRANVILLE AVE 2.00 ","11,654.00",NA,"48","Alley Apron Menu",2016,11654
"1967","1456 W HIGHLAND AVE 1.00 ","24,322.00",NA,"48","Alley Apron Menu",2016,24322
"1968","ON N GLENWOOD AVE FROM W BALMORAL AVE (5400 N) 1.00 ","65,000.00",NA,"48","Bike Boulevard Menu",2016,65000
"1969","5401 N BROADWAY 1.00 ","3,154.00",NA,"48","Bollard Menu",2016,3154
"1970","N GLENWOOD AVE & N RIDGE AVE 1.00 ","2,931.00",NA,"48","Bollard Menu",2016,2931
"1971","ON W GRANVILLE AVE FROM N SHERIDAN RD (1000 W) TO 0.00 ","88,595.00",NA,"48","Curb & Gutter Menu",2016,88595
"1972","4925 N BROADWAY 0.00 ","5,134.00",NA,"48","Curb & Gutter Menu",2016,5134
"1973","6254 N GLENWOOD AVE 0.00 ","5,663.00",NA,"48","Curb & Gutter Menu",2016,5663
"1974","ON N GLENWOOD AVE FROM W THORNDALE AVE (5930 N) 0.00 ","8,457.00",NA,"48","Curb & Gutter Menu",2016,8457
"1975","W FARRAGUT AVE & N CLARK ST 1.00 ","600.00",NA,"48","In-Road ""State Law Stop",2016,600
"1976","W DEVON AVE & N BOSWORTH AVE 1.00 ","350.00",NA,"48","In-Road ""State Law Stop",2016,350
"1977","W DEVON AVE & N LAKEWOOD AVE 1.00 ","600.00",NA,"48","In-Road ""State Law Stop",2016,600
"1978","N CLARK ST & W OLIVE AVE 2.00 ","1,200.00",NA,"48","In-Road ""State Law Stop",2016,1200
"1979","5100 N WINTHROP AVE 0.00 ","6,662.00",NA,"48","Sidewalk Menu",2016,6662
"1980","5515 N MAGNOLIA AVE 0.00 ","9,456.00",NA,"48","Sidewalk Menu",2016,9456
"1981","1478 W GREGORY ST 0.00 ","3,004.00",NA,"48","Sidewalk Menu",2016,3004
"1982","1501 W THORNDALE AVE 0.00 ","2,490.00",NA,"48","Sidewalk Menu",2016,2490
"1983","N WINTHROP AVE & W ARGYLE ST 1.00 ","10,820.00",NA,"48","Street Bump Outs Menu",2016,10820
"1984","ON N RIDGE AVE FROM N CLARK ST (5940 N) TO N 3.00 ","100,822.00",NA,"48","Street Bump Outs Menu",2016,100822
"1985","ON W THOME AVE FROM N GREENVIEW AVE (1500 W) TO N 1.00 ","41,589.00",NA,"48","Street Resurfacing Menu",2016,41589
"1986","ON W HOOD AVE FROM N BROADWAY (1200 W) TO N 1.00 ","103,269.00",NA,"48","Street Resurfacing Menu",2016,103269
"1987","ON W HIGHLAND AVE FROM N GREENVIEW AVE (1500 W) 1.00 ","35,473.00",NA,"48","Street Resurfacing Menu",2016,35473
"1988","ON W HIGHLAND AVE FROM N GREENVIEW AVE (1500 W) 1.00 ","3,266.00",NA,"48","Street Speed Hump Menu",2016,3266
"1989","N ASHLAND AVE & W FOSTER AVE Install Left Turn Arrow and New Traffic Controller 1.00 ","31,335.00",NA,"48","Left-Turn Arrow Menu",2016,31335
"1990","ON N BROADWAY FROM W FOSTER AVE (5200 N) TO W Paint Arterial Street Light Poles and Traffic Poles and Equipment for 13 Intersections 154.00 ","84,850.00",NA,"48","Street Light Pole Painting",2016,84850
"1991","ON W THORNDALE AVE FROM N BROADWAY (1199 W) TO 3.00 ","1,800.00",NA,"48","Street Light Upgrade",2016,1800
"1992","1533 W ARDMORE AVE 1.00 ","400.00",NA,"48","Street Light Upgrade",2016,400
"1993","ON W THORNDALE AVE FROM N WINTHROP AVE (1099 W) 0.40 ","30,000.00",NA,"48","Street Light Residential",2016,30000
"1994","ON N MAGNOLIA AVE FROM W BALMORAL AVE (5400 N) 2.00 ","105,041.00",NA,"48","Street Resurfacing Menu",2016,105041
"1995","5887 N RIDGE AVE 2016 Menu - Ward 48 Senn Park Playlot 346420.00 ","346,420.00",NA,"48","Chicago Park District",2016,346420
"1996","N MCCUTCHEON TER & W MARGATE TER POD Camera - N. McCutcheon Terrace & W. Margate Terrace 1.00 ","27,011.00",NA,"48","High Definition Camera",2016,27011
"1997","5900 N WINTHROP AVE Swift Elementary School Auditorium 60000.00 ","60,000.00",NA,"48","Miscellaneous Other",2016,60000
"1998","2016 Menu (Ward 48) - 40 Trees 20000.00 ","20,000.00",NA,"48","Miscellaneous Other",2016,20000
"1999","5900 N GLENWOOD AVE Senn High School - pool renovation 0.00 ","60,000.00",NA,"48","Miscellaneous Other",2016,60000
"2000","7548 N BELL AVE 1.00 ","13,131.00",NA,"49","Alley Apron Menu",2016,13131
"2001","2241 W HOWARD ST 1.00 ","9,860.00",NA,"49","Alley Apron Menu",2016,9860
"2002","6700 N GREENVIEW AVE 1.00 ","11,431.00",NA,"49","Alley Apron Menu",2016,11431
"2003","1517 W JONQUIL TER 1.00 ","23,282.00",NA,"49","Alley Resurfacing Menu",2016,23282
"2004","W MORSE AVE & N GLENWOOD AVE&W LUNT AVE & N 1.00 ","21,906.00",NA,"49","Alley Resurfacing Menu",2016,21906
"2005","W PRATT BLVD & N BOSWORTH AVE&W NORTH SHORE 1.00 ","19,980.00",NA,"49","Alley Resurfacing Menu",2016,19980
"2006","W SHERWIN AVE & N PAULINA ST&W JARVIS AVE & N 1.00 ","30,933.00",NA,"49","Alley Resurfacing Menu",2016,30933
"2007","N MARSHFIELD AVE & W HOWARD ST&N PAULINA ST & W 1.00 ","27,292.00",NA,"49","Alley Resurfacing Menu",2016,27292
"2008","7300 N SHERIDAN RD 1.00 ","68,479.00",NA,"49","Alley Resurfacing Menu",2016,68479
"2009","W LUNT AVE & N WOLCOTT AVE&W GREENLEAF AVE & N 1.00 ","47,848.00",NA,"49","Alley Resurfacing Menu",2016,47848
"2010","N GLENWOOD AVE & W PRATT BLVD&N NEWGARD AVE & 1.00 ","45,363.00",NA,"49","Alley Resurfacing Menu",2016,45363
"2011","N WINCHESTER AVE & W HOWARD ST&N WOLCOTT AVE & 1.00 ","17,920.00",NA,"49","Alley Resurfacing Menu",2016,17920
"2012","6500 N NEWGARD AVE 1.00 ","24,021.00",NA,"49","Alley Resurfacing Menu",2016,24021
"2013","N CLARK ST & W GREENLEAF AVE&N PAULINA ST & W 1.00 ","39,352.00",NA,"49","Alley Resurfacing Menu",2016,39352
"2014","N BELL AVE & W CHASE AVE&N OAKLEY AVE & W JARVIS 1.00 ","30,730.00",NA,"49","Alley Resurfacing Menu",2016,30730
"2015","N CLARK ST & W MORSE AVE&N RAVENSWOOD AVE & W 1.00 ","27,292.00",NA,"49","Alley Resurfacing Menu",2016,27292
"2016","1142 W NORTH SHORE AVE 1.00 ","700.00",NA,"49","Alley Speed Hump Menu",2016,700
"2017","W PRATT BLVD & N BOSWORTH AVE&W NORTH SHORE 1.00 ","7,245.00",NA,"49","ADA - Alley Resurfacing",2016,7245
"2018","7201 N PAULINA ST 0.00 ","10,703.00",NA,"49","Curb & Gutter Menu",2016,10703
"2019","ON W FARGO AVE FROM N ASHLAND AVE (1600 W) TO N 0.00 ","1,554.00",NA,"49","Curb & Gutter Menu",2016,1554
"2020","6959 N RIDGE BLVD 0.00 ","1,419.00",NA,"49","Sidewalk Menu",2016,1419
"2021","ON N OAKLEY AVE FROM W CHASE AVE (7300 N) TO W 0.00 ","15,855.00",NA,"49","Sidewalk Menu",2016,15855
"2022","1822 W PRATT BLVD 0.00 ","958.00",NA,"49","Sidewalk Menu",2016,958
"2023","1714 W JARVIS AVE 0.00 ","868.00",NA,"49","Sidewalk Menu",2016,868
"2024","7257 N BELL AVE 0.00 ","22,611.00",NA,"49","Sidewalk Menu",2016,22611
"2025","1147 W PRATT BLVD 0.00 ","8,036.00",NA,"49","Sidewalk Menu",2016,8036
"2026","ON N WOLCOTT AVE FROM W FARGO AVE (7400 N) TO W 0.00 ","3,288.00",NA,"49","Sidewalk Menu",2016,3288
"2027","ON W ESTES AVE FROM N PAULINA ST (1700 W) TO N 0.00 ","4,038.00",NA,"49","Sidewalk Menu",2016,4038
"2028","1852 W MORSE AVE 0.00 ","5,374.00",NA,"49","Sidewalk Menu",2016,5374
"2029","ON N RIDGE AVE FROM W MORSE AVE (6950 N) TO W LUNT 0.00 ","4,142.00",NA,"49","Sidewalk Menu",2016,4142
"2030","6614 N GREENVIEW AVE 0.00 ","7,931.00",NA,"49","Sidewalk Menu",2016,7931
"2031","1756 W WALLEN AVE 0.00 ","6,630.00",NA,"49","Sidewalk Menu",2016,6630
"2032","1711 W GREENLEAF AVE 0.00 ","2,772.00",NA,"49","Sidewalk Menu",2016,2772
"2033","1546-1547 W FARWELL AVE 0.00 ","430.00",NA,"49","Sidewalk Menu",2016,430
"2034","1400 W SHERWIN AVE 0.00 ","4,053.00",NA,"49","Sidewalk Menu",2016,4053
"2035","7509 N CLAREMONT AVE 0.00 ","16,788.00",NA,"49","Sidewalk Menu",2016,16788
"2036","1515 W NORTH SHORE AVE 0.00 ","15,416.00",NA,"49","Sidewalk Menu",2016,15416
"2037","1551 W NORTH SHORE AVE 0.00 ","2,472.00",NA,"49","Sidewalk Menu",2016,2472
"2038","1605 W FARWELL AVE 0.00 ","5,808.00",NA,"49","Sidewalk Menu",2016,5808
"2039","7410-7420 N HOYNE AVE 0.00 ","3,763.00",NA,"49","Sidewalk Menu",2016,3763
"2040","ON N WINTHROP AVE FROM W LOYOLA AVE (6550 N) TO W 1.00 ","28,421.00",NA,"49","Street Resurfacing Menu",2016,28421
"2041","ON N BOSWORTH AVE FROM W ALBION AVE (6600 N) TO W 2.00 ","113,521.00",NA,"49","Street Resurfacing Menu",2016,113521
"2042","ON N RAVENSWOOD AVE FROM W GREENLEAF AVE (7040 1.00 ","31,223.00",NA,"49","Street Resurfacing Menu",2016,31223
"2043","ON N MARSHFIELD AVE FROM W HOWARD ST (7600 N) TO 1.00 ","58,257.00",NA,"49","Street Resurfacing Menu",2016,58257
"2044","ON N HASKINS AVE FROM N HERMITAGE AVE (7730 N) TO 1.00 ","60,678.00",NA,"49","Street Resurfacing Menu",2016,60678
"2045","ON W LUNT AVE FROM N SHERIDAN RD (1200 W) TO N 1.00 ","40,242.00",NA,"49","Street Resurfacing Menu",2016,40242
"2046","ON N ROGERS AVE FROM N SHERIDAN RD (7642 N) TO N 2.00 ","82,054.00",NA,"49","Street Resurfacing Menu",2016,82054
"2047","ON W CHASE AVE FROM N HONORE ST (1830 W) TO N 1.00 ","21,602.00",NA,"49","Street Resurfacing Menu",2016,21602
"2048","ON W TOUHY AVE FROM N GREENVIEW AVE (1500 W) TO N 1.00 ","49,385.00",NA,"49","Street Resurfacing Menu",2016,49385
"2049","ON W BIRCHWOOD AVE FROM N WOLCOTT AVE (1900 W) 1.00 ","25,280.00",NA,"49","Street Resurfacing Menu",2016,25280
"2050","ON N PAULINA ST FROM W MORSE AVE (6940 N) TO W 1.00 ","16,235.00",NA,"49","Street Resurfacing Menu",2016,16235
"2051","ON N HONORE ST FROM W CHASE AVE (7300 N) TO N 1.00 ","22,779.00",NA,"49","Street Resurfacing Menu",2016,22779
"2052","1728 W FARWELL AVE 1.00 ","500.00",NA,"49","Street Light Upgrade",2016,500
"2053","1932 W LUNT AVE; 1230 W GREENLEAF AVE; 7442 N Chicago Park District - Dubkin Park, Paschen Park, Loyola Park 35000.00 ","35,000.00",NA,"49","Miscellaneous Other",2016,35000
