"","program","description","costA","ward","year","cost","costB"
"231","Street Resurfacing Menu ","ON S KINGSTON AVE FROM E 75TH ST (7500 S) TO E 77TH ST (7700 S)","$89,555.78","7",2018,89555.78,NA
"232","Street Resurfacing Menu ","ON S COLFAX AVE FROM E 75TH ST (7500 S) TO E 78TH ST (7800 S)","$148,987.48","7",2018,148987.48,NA
"233","Street Resurfacing Menu ","(7600 S)","$40,441.07","7",2018,40441.07,NA
"234","Street Resurfacing Menu ","E)","$20,048.53","7",2018,20048.53,NA
"235","Street Resurfacing Menu ","E)","$25,277.48","7",2018,25277.48,NA
"236","Street Resurfacing Menu ","S):9200 S KINGSTON AVE","$52,985.92","7",2018,52985.92,NA
"237","Street Resurfacing Menu ","ON S ESSEX AVE FROM S ANTHONY AVE (8910 S) TO E 90TH ST (9000 S)","$51,564.28","7",2018,51564.28,NA
"238","Street Resurfacing Menu ","ON S SAGINAW AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S)","$58,092.65","7",2018,58092.65,NA
"239","Street Resurfacing Menu ","ON S CRANDON AVE FROM E 78TH ST (7800 S) TO E 79TH ST (7900 S)","$42,554.16","7",2018,42554.16,NA
"240","Street Resurfacing Menu ","ON S CRANDON AVE FROM E 96TH ST (9600 S) TO E 97TH ST (9700 S)","$55,901.22","7",2018,55901.22,NA
"241","Street Resurfacing Menu ","S)","$52,821.72","7",2018,52821.72,NA
"242","Street Resurfacing Menu ","ON S ESSEX AVE FROM E 84TH ST (8400 S) TO E 85TH ST (8500 S)","$40,980.22","7",2018,40980.22,NA
"243","Street Resurfacing Menu ","ON S MUSKEGON AVE FROM E 80TH ST (8000 S) TO E 81ST ST (8100 S)","$25,572.38","7",2018,25572.38,NA
"244","Street Resurfacing Menu ","(2930 E)","$6,612.52","7",2018,6612.52,NA
"245","Street Resurfacing Menu (2019)","ON S PAXTON AVE FROM E 91ST ST (9100 S) TO E 92ND ST (9200 S)","$13,236.04","7",2018,13236.04,NA
"246","Street Speed Hump Menu ","7720 S LUELLA AVE","$3,700.00","7",2018,3700,NA
"247","Sidewalk Menu ","ON S CONSTANCE AVE FROM E 93RD ST (9300 S) TO E 95TH ST (9500 S)","$3,238.10","8",2018,3238.1,NA
"248","Sidewalk Menu ","8614 S CREGIER AVE","$13,495.00","8",2018,13495,NA
"249","Sidewalk Menu ","ON S MARYLAND AVE FROM E 86TH ST (8600 S) TO E 87TH ST (8700 S)","$56,845.01","8",2018,56845.01,NA
"250","Sidewalk Menu ","ON S BENNETT AVE FROM E 74TH ST (7400 S) TO E 75TH ST (7500 S)","$5,405.92","8",2018,5405.92,NA
"251","Sidewalk Menu ","8819 S CORNELL AVE:8828 S CORNELL AVE","$2,526.41","8",2018,2526.41,NA
"252","Sidewalk Menu ","ON S WOODLAWN AVE FROM E 96TH ST (9600 S) TO E 97TH ST (9700 S)","$58,427.84","8",2018,58427.84,NA
"253","Sidewalk Menu ","8021 S HARPER AVE","$3,485.83","8",2018,3485.83,NA
"254","Sidewalk Menu ","(8168 S)","$29,163.14","8",2018,29163.14,NA
"255","Sidewalk Menu ","8400 S CONSTANCE AVE","$17,440.43","8",2018,17440.43,NA
"256","Sidewalk Menu ","9000 S CORNELL AVE","$12,314.89","8",2018,12314.89,NA
"257","Street Light Residential Staggered Piggy Back","ON S EAST END AVE FROM E 77TH ST (7700 S) TO E 79TH ST (7900 S)","$166,000.00","8",2018,166000,NA
"258","Street Light Residential Staggered Piggy Back","(9900 S)","$110,000.00","8",2018,110000,NA
"259","Street Light Residential Staggered Piggy Back","ON S EAST END AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S)","$83,000.00","8",2018,83000,NA
"260","Street Light Residential Staggered Piggy Back","E)","$127,000.00","8",2018,127000,NA
"261","Street Light Residential Staggered Piggy Back","ON E 88TH ST FROM 1200 east E TO S KIMBARK AVE (1300 E)","$42,000.00","8",2018,42000,NA
"262","Street Light Upgrade Menu ","GROVE AVE","$1,500.00","8",2018,1500,NA
"263","Street Light Residential Staggered Piggy Back","89TH ST FROM S EUCLID AVE (1930 E) TO S JEFFERY BLVD (2000 E)","$110,000.00","8",2018,110000,NA
"264","Street Resurfacing Menu (1-5) ","ON S PAXTON AVE FROM E 87TH ST (8700 S) TO E 88TH ST (8800 S)","$51,536.96","8",2018,51536.96,NA
"265","Street Resurfacing Menu (1-5) ","ON S PAXTON AVE FROM E 88TH ST (8800 S) TO E 89TH ST (8900 S)","$54,457.31","8",2018,54457.31,NA
"266","Street Resurfacing Menu (1-5) ","ON S CHAPPEL AVE FROM E 89TH ST (8900 S) TO E 90TH ST (9000 S)","$50,766.15","8",2018,50766.15,NA
"267","Street Resurfacing Menu (1-5) ","ON S MERRILL AVE FROM E 88TH ST (8800 S) TO E 89TH ST (8900 S)","$56,701.55","8",2018,56701.55,NA
"268","Street Resurfacing Menu (1-5) ","ON S DANTE AVE FROM E 87TH ST (8700 S) TO E 88TH ST (8800 S)","$45,028.96","8",2018,45028.96,NA
"269","Street Resurfacing Menu ","(1820 E)","$71,510.98","8",2018,71510.98,NA
"270","Street Resurfacing Menu ","ON S OGLESBY AVE FROM E 88TH ST (8800 S) TO E 89TH ST (8900 S)","$40,401.81","8",2018,40401.81,NA
"271","Street Resurfacing Menu ","ON S DORCHESTER AVE FROM E 87TH ST (8700 S) TO E 88TH ST (8800 S)","$52,273.65","8",2018,52273.65,NA
"272","Street Resurfacing Menu ","ON S CLYDE AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S)","$55,478.66","8",2018,55478.66,NA
"273","Alley Speed Hump Menu ","E 94TH ST & S INDIANA AVE&E 95TH ST & S PRAIRIE AVE","$2,100.00","9",2018,2100,NA
"274","Bollard Menu ","16 E 114TH ST","$1,620.53","9",2018,1620.53,NA
"275","Bollard Menu ","9442 S RHODES AVE","$881.74","9",2018,881.74,NA
"276","Curb & Gutter Menu ","11943 S STATE ST","$7,477.93","9",2018,7477.93,NA
"277","Curb & Gutter Menu (2019)","VERNON AVE (430 E)","$594.14","9",2018,594.14,NA
"278","Sidewalk Menu ","10 E 91ST ST","$34,065.71","9",2018,34065.71,NA
"279","Sidewalk Menu ","(11200 S)","$51,886.28","9",2018,51886.28,NA
"280","Sidewalk Menu ","ON S INDIANA AVE FROM E 91ST ST (9100 S) TO E 92ND ST (9200 S)","$42,405.22","9",2018,42405.22,NA
"281","Sidewalk Menu ","10319 S FOREST AVE","$2,717.36","9",2018,2717.36,NA
"282","Sidewalk Menu ","10222 S ST LAWRENCE AVE","$496.66","9",2018,496.66,NA
"283","Street Resurfacing Menu ","E)","$29,498.34","9",2018,29498.34,NA
"284","Street Resurfacing Menu ","(530 E)","$29,404.42","9",2018,29404.42,NA
"285","Street Resurfacing Menu ","W)","$27,496.74","9",2018,27496.74,NA
"286","Street Resurfacing Menu (1-5) ","E)","$51,500.83","9",2018,51500.83,NA
"287","Street Resurfacing Menu (1-5) ","ON E 89TH ST FROM S WABASH AVE (40 E) TO S INDIANA AVE (200 E)","$83,086.01","9",2018,83086.01,NA
"288","Street Resurfacing Menu (1-5) ","ON S LOWE AVE FROM W 101ST ST (10100 S) TO W 103RD ST (10300 S)","$102,787.00","9",2018,102787,NA
"289","Street Resurfacing Menu ","(10830 S)","$106,038.11","9",2018,106038.11,NA
"290","Street Resurfacing Menu ","KING JR DR (400 E)","$26,262.32","9",2018,26262.32,NA
"291","Street Resurfacing Menu ","ON E 120TH PL FROM S STATE ST (0 E) TO S MICHIGAN AVE (100 E)","$40,675.55","9",2018,40675.55,NA
"292","Street Resurfacing Menu ","S)","$28,718.02","9",2018,28718.02,NA
"293","Street Resurfacing Menu ","ON S LOWE AVE FROM W 99TH ST (9900 S) TO W 100TH ST (10000 S)","$52,421.26","9",2018,52421.26,NA
"294","Street Resurfacing Menu ","ON E 99TH ST FROM S LOWE AVE (630 W) TO S WALLACE ST (600 W)","$45,137.89","9",2018,45137.89,NA
"295","Street Resurfacing Menu ","ON S PARNELL AVE FROM W 99TH ST (9900 S) TO W 100TH ST (10000 S)","$48,409.51","9",2018,48409.51,NA
"296","Street Resurfacing Menu ","(10300 S)","$67,187.03","9",2018,67187.03,NA
"297","Street Resurfacing Menu ","ON W 102ND ST FROM S LOWE AVE (630 W) TO S WALLACE ST (600 W)","$39,974.78","9",2018,39974.78,NA
"298","Street Resurfacing Menu ","ON S PERRY AVE FROM W 99TH ST (9900 S) TO W 100TH ST (10000 S)","$63,720.27","9",2018,63720.27,NA
"299","Street Resurfacing Menu ","S)","$60,033.05","9",2018,60033.05,NA
"300","Street Resurfacing Menu ","ON S INDIANA AVE FROM E 108TH ST (10800 S) TO E 109TH ST (10900 S)","$63,679.23","9",2018,63679.23,NA
"301","Street Resurfacing Menu ","E)","$31,037.47","9",2018,31037.47,NA
"302","Street Resurfacing Menu ","VERNON AVE (430 E)","$22,385.67","9",2018,22385.67,NA
"303","Street Resurfacing Menu ","(9220 S)","$58,558.75","9",2018,58558.75,NA
"304","Street Resurfacing Menu ","ON S VERNON AVE FROM E 100TH ST (10000 S) TO E 101ST ST (10100 S)","$55,218.79","9",2018,55218.79,NA
"305","Street Resurfacing Menu ","ON E 129TH PL FROM S LOWE AVE (630 W) TO S UNION AVE (700 W)","$42,523.38","9",2018,42523.38,NA
"306","Bus Pad ","3002 E 91ST ST","$24,556.74","10",2018,24556.74,NA
"307","Concrete Alley Menu ","S EWING AVE & E 103RD ST&S AVENUE L & E 104TH ST","$120,000.00","10",2018,120000,NA
"308","Concrete Alley Menu ","E 99TH ST & S AVENUE J&E 100TH ST & S AVENUE H","$77,000.00","10",2018,77000,NA
"309","Curb & Gutter Menu ","2948 E 95TH ST","$10,175.28","10",2018,10175.28,NA
"310","Rowan Park - Baseball Field Improvements","11546 S AVENUE L","$160,000.00","10",2018,160000,NA
"311","2018 Menu - Ward 10 Trees","S)","$30,000.00","10",2018,30000,NA
"312","Sidewalk Menu ","2800-2834 E 128TH ST:12800 S MUSKEGON AVE","$12,971.19","10",2018,12971.19,NA
"313","Sidewalk Menu ","3515-3525 E 105TH ST","$11,278.62","10",2018,11278.62,NA
"314","Sidewalk Menu ","3603-3609 E 108TH ST","$12,002.04","10",2018,12002.04,NA
"315","Sidewalk Menu ","11137 S EWING AVE","$3,076.26","10",2018,3076.26,NA
"316","Sidewalk Menu ","10001 S COMMERCIAL AVE:10000 S COMMERCIAL AVE","$9,676.14","10",2018,9676.14,NA
"317","Sidewalk Menu ","9600 S COLFAX AVE","$15,210.78","10",2018,15210.78,NA
"318","Sidewalk Menu ","10614 S MACKINAW AVE","$2,899.20","10",2018,2899.2,NA
"319","Sidewalk Menu ","2925-2927 E 91ST ST","$39,651.09","10",2018,39651.09,NA
"320","Sidewalk Menu ","MACKINAW AVE:10730-10732 S MACKINAW AVE","$20,722.36","10",2018,20722.36,NA
"321","Sidewalk Menu ","12944-12954 S MUSKEGON AVE","$18,568.31","10",2018,18568.31,NA
"322","Sidewalk Menu ","3042 E 87TH ST","$7,040.23","10",2018,7040.23,NA
"323","Sidewalk Menu ","9741 S EXCHANGE AVE","$5,917.43","10",2018,5917.43,NA
"324","Sidewalk Menu ","10035 S AVENUE N:10043 S AVENUE N:10047 S AVENUE N","$25,926.61","10",2018,25926.61,NA
"325","Sidewalk Menu ","3702-3710 E 105TH ST","$16,484.32","10",2018,16484.32,NA
"326","Sidewalk Menu ","10954-10958 S AVENUE B","$20,077.07","10",2018,20077.07,NA
"327","Sidewalk Menu ","10517-10527 S BENSLEY AVE","$19,102.93","10",2018,19102.93,NA
"328","Sidewalk Menu ","3550-3558 E 97TH ST","$8,889.62","10",2018,8889.62,NA
"329","Sidewalk Menu ","10633-10643 S MACKINAW AVE:10632-10640 S MACKINAW AVE","$9,920.24","10",2018,9920.24,NA
"330","Sidewalk Menu ","3050 E 87TH ST","$6,127.02","10",2018,6127.02,NA
"331","Sidewalk Menu ","10005 S AVENUE N","$2,217.29","10",2018,2217.29,NA
"332","Sidewalk Menu ","10621 S MACKINAW AVE","$7,715.74","10",2018,7715.74,NA
"333","Sidewalk Menu ","10614 S MACKINAW AVE","$9,093.56","10",2018,9093.56,NA
"334","Sidewalk Menu ","2842-2850 E 90TH ST","$30,427.47","10",2018,30427.47,NA
"335","Sidewalk Menu (2019)","9719 S AVENUE L","$313.27","10",2018,313.27,NA
"336","Street Light Upgrade Menu ","AVE:8404 S BAKER AVE:2938 E 89TH ST","$7,200.00","10",2018,7200,NA
"337","Street Resurfacing Menu (1-5) ","(13499 S)","$92,234.91","10",2018,92234.91,NA
"338","Street Resurfacing Menu (1-5) ","ON E 116TH ST FROM S AVENUE L (3600 E) TO S AVENUE N (3500 E)","$63,353.26","10",2018,63353.26,NA
"339","Street Resurfacing Menu (1-5) ","ON S AVENUE H FROM E 115TH ST (11500 S) TO E 116TH ST (11600 S)","$56,233.76","10",2018,56233.76,NA
"340","Street Resurfacing Menu (1-5) ","(11000 S)","$51,651.22","10",2018,51651.22,NA
"341","Street Resurfacing Menu (1-5) ","ON E 116TH ST FROM S AVENUE L (3600 E) TO S AVENUE N (3500 E)","$16,157.45","10",2018,16157.45,NA
"342","Street Resurfacing Menu ","(11000 S)","$66,998.69","10",2018,66998.69,NA
"343","Street Resurfacing Menu ","ON S AVENUE C FROM E 110TH ST (11000 S) TO E 112TH ST (11200 S)","$116,851.44","10",2018,116851.44,NA
"344","Street Resurfacing Menu ","(2740 E)","$30,870.58","10",2018,30870.58,NA
"345","Street Resurfacing Menu ","(3100 E)","$32,400.88","10",2018,32400.88,NA
"346","Street Resurfacing Menu ","ON E 83RD PL FROM 2962 E TO S COMMERCIAL AVE (3000 E)","$23,821.92","10",2018,23821.92,NA
"347","Street Resurfacing Menu ","9739-9745 S AVENUE N","$9,074.57","10",2018,9074.57,NA
"348","Street Resurfacing Menu ","2718 E 95TH ST","$8,710.50","10",2018,8710.5,NA
"349","Street Speed Hump Menu ","ON S AVENUE L FROM E 114TH ST (11400 S) TO E 115TH ST (11500 S)","$1,850.00","10",2018,1850,NA
"350","Street Speed Hump Menu ","9600 S HOXIE AVE","$1,850.00","10",2018,1850,NA
"351","Street Speed Hump Menu ","ST (9800 S)","$3,700.00","10",2018,3700,NA
"352","Alley Apron Menu ","3442 S LOWE AVE","$11,095.97","11",2018,11095.97,NA
"353","Alley Apron Menu ","3535 S EMERALD AVE","$14,089.57","11",2018,14089.57,NA
"354","Alley Apron Menu ","3535 S EMERALD AVE","$2,302.42","11",2018,2302.42,NA
"355","Alley Resurfacing Menu ","1222 W 31ST PL","$12,099.44","11",2018,12099.44,NA
"356","Alley Resurfacing Menu ","W 31ST ST & S PITNEY CT&S ARCHER AVE & S BROAD ST","$12,467.31","11",2018,12467.31,NA
"357","Alley Resurfacing Menu ","438 W 45TH ST","$9,093.68","11",2018,9093.68,NA
"358","Alley Resurfacing Menu ","W 31ST ST & S THROOP ST&W 29TH ST & S QUINN ST","$56,442.67","11",2018,56442.67,NA
"359","Alley Resurfacing Menu ","S SANGAMON ST & W 37TH ST&S LITUANICA AVE & W 37TH PL","$14,875.94","11",2018,14875.94,NA
"360","Alley Resurfacing Menu (1-1) ","S EMERALD AVE & W 31ST ST&S UNION AVE & W 32ND ST","$37,556.73","11",2018,37556.73,NA
"361","Alley Resurfacing Menu ","ST & W 31ST ST","$40,090.31","11",2018,40090.31,NA
"362","Alley Resurfacing","W 31ST ST & S LOWE AVE&W 32ND ST & S WALLACE ST","$1,380.58","11",2018,1380.58,NA
"363","Alley Speed Hump Menu ","S SANGAMON ST & W 37TH ST&S LITUANICA AVE & W 37TH PL","$700.00","11",2018,700,NA
"364","Bollard Menu ","3029 S ARCH ST","$1,654.18","11",2018,1654.18,NA
"365","Concrete Alley Menu (2017)","W 33RD ST & S WALLACE ST&W 35TH ST & S PARNELL AVE","$182,950.00","11",2018,182950,NA
"366","Curb & Gutter Menu ","2949 S LYMAN ST","$9,111.79","11",2018,9111.79,NA
"367","Curb & Gutter Menu ","3004 S KEELEY ST","$3,515.36","11",2018,3515.36,NA
"368","Curb & Gutter Menu ","3306 S PARNELL AVE","$2,417.40","11",2018,2417.4,NA
"369","Curb & Gutter Menu ","4407 S EMERALD AVE","$2,526.11","11",2018,2526.11,NA
"370","Curb & Gutter Menu ","517 W 45TH ST","$2,987.57","11",2018,2987.57,NA
"371","Curb & Gutter Menu ","440 W 42ND PL","$1,233.23","11",2018,1233.23,NA
"372","Pedestrian Refuge Island Menu ","S HALSTED ST & W 28TH ST","$37,685.96","11",2018,37685.96,NA
"373","POD CAMERAS - 4 LOCATIONS","PRINCETON AVE & W 28TH PL","$108,044.00","11",2018,108044,NA
"374","Sidewalk Menu ","3011 S WALLACE ST","$27,291.43","11",2018,27291.43,NA
"375","Sidewalk Menu ","3556 S LOWE AVE","$3,007.24","11",2018,3007.24,NA
"376","Sidewalk Menu ","W 15TH ST & S MORGAN ST","$35,711.70","11",2018,35711.7,NA
"377","Sidewalk Menu ","ON S WALLACE ST FROM W ROOT ST (4150 S) TO W 43RD ST (4300 S)","$46,600.32","11",2018,46600.32,NA
"378","Sidewalk Menu ","2812 S PRINCETON AVE","$4,838.80","11",2018,4838.8,NA
"379","Sidewalk Menu ","2945 S CANAL ST","$259.90","11",2018,259.9,NA
"380","Sidewalk Menu ","3336 S UNION AVE","$3,898.54","11",2018,3898.54,NA
"381","Sidewalk Menu ","3601 S EMERALD AVE","$16,830.68","11",2018,16830.68,NA
"382","Sidewalk Menu ","3732 S UNION AVE","$403.21","11",2018,403.21,NA
"383","Sidewalk Menu ","3746 S PARNELL AVE","$2,427.93","11",2018,2427.93,NA
"384","Sidewalk Menu ","4559 S LOWE AVE","$14,973.61","11",2018,14973.61,NA
"385","Sidewalk Menu ","3601 S EMERALD AVE","$3,645.28","11",2018,3645.28,NA
"386","Sidewalk Menu ","318 W 25TH PL","$8,484.87","11",2018,8484.87,NA
"387","Street Light Upgrade Menu ","ON S CANAL ST FROM W 29TH ST (2900 S) TO W 31ST ST (3100 S)","$5,266.94","11",2018,5266.94,NA
"388","Menu (2017)","ON S LOWE AVE FROM W 29TH ST (2900 S) TO W 31ST ST (3100 S)","$197,800.00","11",2018,197800,NA
"389","Street Resurfacing Menu ","ON S KEELEY ST FROM S ARCHER AVE (2840 S) TO S LYMAN ST (2940 S)","$63,037.49","11",2018,63037.49,NA
"390","Street Resurfacing Menu ","ON S PRINCETON AVE FROM W 25TH PL (2530 S) TO W 26TH ST (2600 S)","$20,462.78","11",2018,20462.78,NA
"391","Viaduct Improvement Menu ","W 26TH ST & S CANAL ST","$120,000.00","11",2018,120000,NA
"392","Viaduct Improvement Menu ","W 26TH ST & S CANAL ST","$38,451.40","11",2018,38451.4,NA
"393","Viaduct Improvement Menu ","S HALSTED ST & W 16TH ST","$63,000.00","11",2018,63000,NA
"394","Viaduct Improvement Menu ","W 37TH ST & S CANAL ST","$9,508.00","11",2018,9508,NA
"395","Viaduct Improvement Menu ","S ARCHER AVE & S LOOMIS ST","$18,000.00","11",2018,18000,NA
"396","Viaduct Improvement Menu ","S ARCHER AVE & S LOOMIS ST","$4,664.46","11",2018,4664.46,NA
"397","Viaduct Improvement Menu ","W 16TH ST & S HALSTED ST","$15,069.60","11",2018,15069.6,NA
"398","Viaduct Improvement Menu ","S WALLACE ST & W 40TH PL","$18,000.00","11",2018,18000,NA
"399","Viaduct Improvement Menu ","W 29TH ST & S CANAL ST","$14,045.59","11",2018,14045.59,NA
"400","Alley Apron Menu ","3415 W 37TH PL","$9,128.14","12",2018,9128.14,NA
"401","Alley Apron Menu ","2714 W 35TH PL","$15,843.78","12",2018,15843.78,NA
"402","Alley Apron Menu (2019)","1615 W 33RD PL","$12,927.29","12",2018,12927.29,NA
"403","Alley Apron Menu (2019)","3145 W 38TH ST","$5,614.19","12",2018,5614.19,NA
"404","Alley Resurfacing Menu (1-1) ","S SAWYER AVE & W 25TH ST&S SPAULDING AVE & W 26TH ST","$29,979.16","12",2018,29979.16,NA
"405","Alley Resurfacing Menu ","S ROCKWELL ST & W 36TH ST&S MAPLEWOOD AVE & W 38TH ST","$12,874.42","12",2018,12874.42,NA
"406","Alley Resurfacing Menu ","S SPAULDING AVE & W CERMAK RD&S SAWYER AVE & W 23RD ST","$51,562.21","12",2018,51562.21,NA
"407","Alley Resurfacing Menu ","S DAMEN AVE & W 35TH ST&S WINCHESTER AVE & W 36TH ST","$47,947.64","12",2018,47947.64,NA
"408","Alley Resurfacing Menu ","W PERSHING RD & S CALIFORNIA AVE&W 39TH PL & S FRANCISCO AVE","$35,377.90","12",2018,35377.9,NA
"409","Alley Resurfacing Menu ","W 34TH PL & S WOLCOTT AVE&W 35TH ST & S DAMEN AVE","$32,640.10","12",2018,32640.1,NA
"410","Alley Resurfacing Menu ","S CHRISTIANA AVE & W 24TH ST&S HOMAN AVE & W 25TH ST","$42,062.50","12",2018,42062.5,NA
"411","Alley Speed Hump Menu ","W 35TH ST & S MAPLEWOOD AVE&W 36TH ST & S ROCKWELL ST","$1,400.00","12",2018,1400,NA
"412","Alley Speed Hump Menu (2019)","S SACRAMENTO AVE & W 41ST ST&S ALBANY AVE & W 40TH PL","$474.52","12",2018,474.52,NA
"413","Alley Resurfacing","S KEDZIE AVE & W 23RD ST&S SAWYER AVE & W 24TH ST","$14,470.42","12",2018,14470.42,NA
"414","Curb & Gutter Menu ","3404 W 37TH PL","$16,987.17","12",2018,16987.17,NA
"415","Floodlight Menu ","2443 W 34TH ST","$900.00","12",2018,900,NA
"416","Floodlight Menu (2019)","1848 W PERSHING RD","$900.00","12",2018,900,NA
"417","Floodlight Menu (2019)","1615 W 37TH PL","$900.00","12",2018,900,NA
"418","Sidewalk Menu ","2910 W 36TH ST","$23,319.90","12",2018,23319.9,NA
"419","Sidewalk Menu ","1859 W 34TH PL","$11,029.75","12",2018,11029.75,NA
"420","Sidewalk Menu ","2212 W 37TH ST","$1,622.19","12",2018,1622.19,NA
"421","Sidewalk Menu ","3634 S LEAVITT ST","$9,299.76","12",2018,9299.76,NA
"422","Sidewalk Menu ","3550 S HAMILTON AVE","$4,333.04","12",2018,4333.04,NA
"423","Sidewalk Menu ","3649 S WOLCOTT AVE","$15,795.93","12",2018,15795.93,NA
"424","Sidewalk Menu ","3838 S ARTESIAN AVE","$5,580.83","12",2018,5580.83,NA
"425","Sidewalk Menu ","2442 S CALIFORNIA AVE","$8,015.13","12",2018,8015.13,NA
"426","Sidewalk Menu ","2101 S FAIRFIELD AVE","$21,458.05","12",2018,21458.05,NA
"427","Sidewalk Menu ","4039 S RICHMOND ST","$2,471.86","12",2018,2471.86,NA
"428","Sidewalk Menu ","3609 S WOOD ST","$6,924.28","12",2018,6924.28,NA
"429","Sidewalk Menu ","3567 S ARCHER AVE","$19,756.16","12",2018,19756.16,NA
"430","Sidewalk Menu ","2617 S SPAULDING AVE","$536.52","12",2018,536.52,NA
"431","Sidewalk Menu ","3201 S ARCHER AVE","$8,455.43","12",2018,8455.43,NA
"432","Sidewalk Menu ","2615 S TROY ST","$3,508.01","12",2018,3508.01,NA
"433","Sidewalk Menu ","3126 W 38TH ST","$7,280.93","12",2018,7280.93,NA
"434","Sidewalk Menu ","3733 S WOOD ST","$3,452.60","12",2018,3452.6,NA
"435","Sidewalk Menu ","3520 S WOOD ST","$6,210.93","12",2018,6210.93,NA
"436","Sidewalk Menu ","3408 S WOOD ST","$8,161.73","12",2018,8161.73,NA
"437","Sidewalk Menu ","3423 S PAULINA ST","$4,231.59","12",2018,4231.59,NA
"438","Sidewalk Menu ","4042 S RICHMOND ST","$7,042.90","12",2018,7042.9,NA
"439","Sidewalk Menu ","2323 W 35TH PL","$6,843.55","12",2018,6843.55,NA
"440","Sidewalk Menu ","3439 W 38TH PL","$5,628.95","12",2018,5628.95,NA
"441","Sidewalk Menu ","3418 W PERSHING RD","$1,859.29","12",2018,1859.29,NA
"442","Sidewalk Menu ","2613 W 36TH ST","$10,192.67","12",2018,10192.67,NA
"443","Sidewalk Menu ","4125 S MONTGOMERY AVE","$6,999.21","12",2018,6999.21,NA
"444","Sidewalk Menu ","2433 S HOMAN AVE","$2,249.23","12",2018,2249.23,NA
"445","Sidewalk Menu ","2630 W 25TH ST","$286.16","12",2018,286.16,NA
"446","Sidewalk Menu ","3336-3348 W 37TH PL","$5,841.50","12",2018,5841.5,NA
"447","Sidewalk Menu ","3001 W 39TH PL","$13,695.35","12",2018,13695.35,NA
"448","Sidewalk Menu ","3429 S WOOD ST","$4,189.39","12",2018,4189.39,NA
"449","Sidewalk Menu ","2719 W 37TH PL","$2,077.81","12",2018,2077.81,NA
"450","Sidewalk Menu ","3833-3835 S WOLCOTT AVE","$7,878.55","12",2018,7878.55,NA
"451","Sidewalk Menu ","3413 S WOOD ST","$4,039.85","12",2018,4039.85,NA
